reviewId,userName,rate,reviews_text,tanggal reviews
cba861ad-3693-44c7-a25b-19b4c5baf308,udi tapos1,1,pulsa mahal biaya admincmahal 👎,2022-02-16
c8ead98b-cfa7-4ef1-8b0f-01a16706efc9,iskandar,1,"aplikasi terburuk, topup mandiri tidak masuk, dikomplen respon hanya tunggu. tidak rekomendasi buat para agen pulsa",2022-02-16
299db20e-fcfd-4e21-ad15-0272e058a58b,lilur rohman,1,kok mahal banget sih ada biaya admin segala di tiap transaksinya masak beli pulsa 20 ribu jadi 22 ribu karna ada biaya admin katanya fix mahal banget,2022-02-15
3854570f-72a5-4692-9ef5-8132eaede570,triyandi perangin angin,1,berapa nomor yang bisa dihubungi kalau top up ngak masuk?,2022-02-15
d5532f10-7a83-4954-b82e-d7099001c6b7,faza adzkiyya,5,mantabbb,2022-02-15
9a098991-99e9-48c0-b940-94e27099fb78,andreyan davisqi,1,baikin softwarenya sangat lambat padahal sudah pake wifi bumn,2022-02-15
5dcd4d20-2c21-465c-940c-5f0a1d0ac852,muhli. aja,3,"kenapa aplikasi tidak bs di pakai,",2022-02-14
acd34d2b-2b08-4142-b554-cd04ead28742,desi ayundah,5,kak kenapa aplikasi saya tidak bisa di buka...saldo masih banyak kak,2022-02-14
3f626518-4440-437c-bb96-f233aba95273,an jid,1,mau daftar akun saja susah sekali. malah kayak aplikasi abal abal.,2022-02-14
d95d0715-03c0-4687-99b9-02c5996856d0,bagas indra,3,kenapa kok gk bisa log in ya. ? apa ada update kah atau beralih ke pospay biasa ? . tolong pencerahan nya.,2022-02-14
325da504-58d2-4b04-ab64-d33298296de0,shandy yudha,3,no bantuan brp ya?,2022-02-14
e8925668-fb9f-4c75-b2f3-4ad09a502075,yudi sarah,2,"pospay ku ga bs di buka karena captcha ga nongol gimana nih,pdhl baru aj isi saldo, saldo jg ga ada msk, ga ada laporannya di email",2022-02-14
f3149da7-1264-4557-8788-bddd9cc510f6,mr. syamsul hilal,2,susah masuknya...,2022-02-14
70c133a8-eef5-44b2-95ad-be9fbfa73817,budi sasmika,5,"pospay memberikan layanan yang bagus memudahkan para agen pos untuk melayani masyarakat pos lebih dekat, saran saya layanan harus di lengkapi lagi sesuai dengan layanan di pos",2022-02-13
9baa6c9c-7dbb-4ae3-8848-a0e733e388ec,fhirman. fs,4,posgiro mobile nya yang mana,2022-02-11
a6a58121-f9cf-49d9-98d3-7777a23496a1,maman firmansyah,5,untuk instal nya susah banget,2022-02-06
a29f6106-8303-4c39-9317-c206add498fc,cuma fitri,5,aplikasi ya bagus banget bisa beli pulsa dan isi paketan dll fiturnya juga lengkap rekomendasi si,2022-02-06
f984a146-699d-4b00-877c-84019fbbc232,gusti astika,4,mantap,2022-02-06
18632c79-8905-42ad-ab01-abaf2079a5ea,darmojo,5,ok,2022-02-06
627126d5-4de0-4ff9-978d-f1f425bf6015,petrus boba,5,"fitur lengkap, aplikasi ringan dan mudah digunakan, sangat membantu dan memudahkan segala transaksi, aplikasi terbaik dan sangat recommended.",2022-02-06
ae75ae13-8a84-4220-9c0a-7f2fa4acceec,silit kebo,5,"mantap bener dah nih aplikasi,fiturnya menarik dan lengkap buruan download aplikasinya",2022-02-05
474ebcd2-9152-4379-89ac-c79d183e55e6,pansea aqila,5,terimakasih. aplikasi ini sangat membantu dalam memenuhi kebutuhan dunia digital seperti sekarang ini. aplikasi ini sangat bermanfaat untuk peluang bisnis.,2022-02-04
5632377e-2884-4659-9cb1-5c3dab225400,basuki r official,5,"aplikasi cukup mudah .. userfrendly, rekomendasi untuk bisnis pulsa, walo banyak saingan yakin bisa bersaing, mantap - mantap pokoke👍👍👍👍👍",2022-02-04
f900364f-56a1-45cc-b578-d070caa66b01,iduy g,5,"aplikasi bagus n mudah penggunaannya, tp sayang harga pulsa dll relatif mahal, mungkin utk pemakaian pribadi msh oke tp kl utk yg jualan sepertinya blm bisa. ma'af sy uninstall kembali aplikasinya",2022-02-04
f82c4362-2dcc-4a39-b749-72c0a4858b9b,pranata kusuma,5,giman caranya masuk kan topup masih bingung,2022-02-04
013e9429-e28e-4bd7-bc01-343b40ecf959,rif gusma-awan,5,wah ini aplikasi yang untuk kemudahan aktifitas berbagai transaksi pembayaran/tagihan dan juga jadi mudah nih kalo mau top up pulsa ya. mantap deh.,2022-02-04
2e44e13e-d3e5-467f-b20d-88b54ac4ec19,sofyan hidayat,5,"pembelian disini mudah dan terpercaya, harga terjangkau. maju terus pos indonesia",2022-02-04
5741b9e0-a89e-4f7b-a3d1-c3d22be20d7d,selviyani,5,aplikasi pospay agen rekomendasi banget ga cuman bisa diakses dari hp tapi bisa dipake di pc juga lagi. ditambah bisa jual pulsa dengan untung yang banyak dan aman. menu pilihan juga mudah dimengerti dan ga ngebug. bisa bayar tagihan juga. csnya respon cepat.,2022-02-04
6b631f1d-4c72-4357-a850-3a7f2759689c,oyo firmansyah,5,"aplikasi ringan, mudah digunakan, rekomendasi banget",2022-02-04
9b908804-9f3a-4412-82e5-7a2c11fddc96,via vung,5,aplikasi yang recomended banget & mudah digunakan,2022-02-04
755937a8-5d17-4370-8234-63a7ff0d9567,atika 93,5,"postpay salah satu aplikasi untuk berbagai keperluan seperti isi pulsa,token ,transfer bank dengan biaya yg sangat murah dan terjangkau.",2022-02-04
2312dfd9-13ef-4ce2-a312-823e54e67e7a,fransiska risu,5,aplikasi pospay agen adalah aplikasi ppob yang bisa buat jualan nih. lengkap banget dan simpel. bisa buat bayar pdam juga. recommended banget deh buat kita semua. bayar jadi gampang,2022-02-04
dc112737-e4bc-4e23-88cf-3477ca7191a5,bebehe kopani,5,ini aplikasi paling terbaik dan sangat membantu di masa pandemi skrng,2022-02-04
a238e7b3-f104-46df-9066-3b39b4edca2f,cakra nagara,5,aplikasinya recomended sih ini. fiturnya lengkap. udah gitu cara pakainya juga ga ribet. bagus deh nih aplikasi. kalian jangan lupa download ya...,2022-02-02
d1cc06d4-91e4-4c7b-81e0-91dc19bba1f6,isma mufidah,5,aplikasi pospay recommended banget.. bisa membantu menghasilkan cuan dengan menjadi agen pulsa. perlu dicoba nih..,2022-02-02
25df31db-0305-4872-9bb9-bb52b998a0b4,petrok saputro,5,"isi pulsa dan beli token lebih mudah, bisa buat jualan lagi.. terimakasih pospay agar..",2022-02-02
30c4ac21-8304-49e6-a08a-d743ef159c8a,mitro wanandi,5,"mantap pelayanannya bagus top banget,dengan fiturnya juga yg lengkap,paket data,token pln,dan kalau mau kemana-mana tiket pun ada disini,keren banget lengkap dan pelayanan bagus trimakasih☺️👍👍👍",2022-02-02
34c12f4d-61c8-49f5-8ff0-b7df20ea44e5,ardi_larios,4,sangat puas dengan pelayanannya semoga peetahankan untuk kedepannya dan tambah maju,2022-02-02
fff377af-a873-4ed8-b76a-54641655df60,arifin yumna official,5,pospay agen lumayan lengkap jadi membantu buka usaha nih pulsa token pdam ...mantap,2022-02-02
0381c86d-d520-4d1f-9d9e-72f4fc893fc9,cay,5,"mantap nih aplikasi sangat membantu, recomended banget, bisa buat usaha jadi agen jualan pulsa, dll, keren deh👍",2022-02-02
7d321076-5fe0-4bda-b2c6-de39a23bb381,erly rofianti,5,"nyesel banget, beneran dah... kenapa baru tau aplikasi pospay agen skr.. mudah, simple, dan cepat... bisa menambah penghasilan👍👍 mantap lah...",2022-02-02
dfc07826-a4e3-4860-86d7-c0476291e54a,semarsablon karanganyar,5,"agen pos terpercaya di indonesia,jangan lupa download dan pakai aplikasinya.",2022-02-02
e455e365-f655-4abf-9d45-cde9b1f55ec3,muh nilzam,5,"mantap,,, aplikasi ini sangat membantu dalam kegiatan sehari-hari. kita bisa beli pulsa sama bayar tagihan tanpa harus keluar rumah. mantapppp",2022-02-02
33fd742e-2aaa-4951-9639-56b787e370ee,aditya daud,5,wa mantap apk sangat membantu di masa masa pandemik ini kereen,2022-02-02
659cb3ee-e7ee-4057-972f-bbe364bd58b5,kapuk empuk,5,mantap pos indonesi selalu berinovasi untuk memberikan pelayanan yang terbaik. mohon tanya cara mendapat kode masternya gimana yaa?,2022-02-02
60dcaddb-53f8-4caf-9726-babe4244072b,chanel purworejo,5,peluang alat bisnis baru nih..keren mudah digunakan.moga bermanfaat.saya coba dulu,2022-02-02
26a46a5c-09da-4910-a031-54556f38873a,sismi julitaraisa,5,pospay agen pulsa yang mudah dan aman untuk digunakan .sangat bagus,2022-02-02
2f528f0f-3eb8-4136-8f0f-873ea7c35672,yanto saja,5,aplikasinya recommended banget yuk buruan download aplikasi ini,2022-02-02
62c81c67-37d8-4604-9073-1c7a3354e780,visma w,1,"kita cuma jadi penjual bukan mengelola , cuma dapat dikit",2022-02-02
ac35e911-6f2f-4fa4-b66e-e6da4c43e2d1,afree bk,5,"mantap , ringan aplikasinya , mudah menggunakannya, sampel dan gak ribet, rekomemded",2022-02-02
75161cbd-d711-4daf-8d64-d47671fdc8f9,danang laksana bagaskara,5,"recommend nih aplikasi .fiturnya yang saya liat cukup lengkap yang bisa buat bisnis para mahasiswa, ibu rumah tangga dll.semoga ada kejutan lain berupa fitur terbaru ..good job",2022-02-02
3b6956f5-5999-42fc-91ff-647fe569eb8f,ipal suhana,5,agen pulsa ini bagus disarankan untuk pribadi bisa irit pengeluaran tanpa ada biaya transfort good apk,2022-02-02
2d173233-d5fc-4469-9d18-384b174b599a,dede mulyana,5,terbantu dalam pembayaran dan menjadi lebih mudah tidak perlu keluar rumah terimakasik apk nya semoga bermanfaat,2022-02-02
bab7278d-2ce7-486f-8e36-a898145840fc,edi junaedi,5,"setelah download pospay agen kalau pulsa atau kuaota,token habis jadi lebih gampang.aplikasinya sangat membantu",2022-02-02
67261646-4008-4d75-a4df-9892d6091b97,mah afra,5,"aplikasi yang bagus,sangat terbantu dalam kehidupan sehari hari,terima kasih",2022-02-02
48733b10-67ae-437b-940e-f107fd0cfb7d,yusandi afizena,5,tambah gampang bayar bayar... mantap pak pos...kring kring,2022-02-02
5af09709-a6da-4d8f-8656-f3eafd5bf596,riski lumban gaol,5,suka banget sama aplikasi pospay agen : pos indonesia.sejauh ini merasa nyaman pakai aplikasi nya karna di lengkapi dengan fitur fitur yang sangat mudah di pahami khususnya untuk pengguna baru.semoga kedepannya aplikasi ini mengalami perkembangan yang lebih baik lagi,2022-02-02
668c1994-7c36-4bc7-ab12-2e51d4cc724b,jasri oppo,5,"aplikasinya sangat membantu apalagi untuk pemula, dan juga transaksinya cepat",2022-02-02
831d4549-d726-44ef-9210-b8e33f748a66,andriansyah 01,5,aplikasi bagus mepermudah transaksi jadi gak repot repot wajib download aplikasi ini,2022-02-02
7e790ea4-945f-4251-8640-db9b4c7c328d,febri yanto,5,"oke ini aplikasi bisa buat tambahan pemasukan,saran saja kalau bisa potongan top upnya jangan besar.",2022-02-02
6bf74825-a9a8-4260-b4de-c1910b7319eb,berkah yt game (berkah yt game),5,aplikasinya keren banget.rekomendasi buat kalian yang ingin beli pulsa karena transaksi nya nyaman cepat,2022-02-02
f861db49-5f8a-47cb-b9a3-76c8fc06292d,rijal muhyidin,5,aplikasinya overall bagus dan mudah digunakan. harga pulsanya murah dan banyak promo menarik. agen jadi lebih banyak untungnya,2022-02-02
094d72e8-495c-40b5-922c-5b88aa3b8066,afwan nasution,5,pospay agen memang aplikasi agen pulsa dan pembayaran yang sangat bagus. harga murah dan cs ramah serta responsip. ayo buruan download aplikasi ini,2022-02-02
f2105bf4-c7f9-499d-ab7b-620726bc0edd,zidni ilman nafi'a,5,"sangat membantu.. semua pemnayaran lengkap dan cepat.. semoga lebih baik lagi kedepannya,😊",2022-02-02
85f9de38-c8f7-4e8c-96bb-308dabfdb90c,ai ching,5,sangat membantu untuk pembayaran dan isi pulsa jadi ga usah repot2 ke conter hp atau atm lagi,2022-02-02
d74ea999-8384-485f-acb3-4f8b99088c00,gibran maulana,5,"wah fitur ini aplikasi lengkap, bayar apa saja contohnya pulsa,langganan tv,bayar bulanan.di waktu rumah saudara,pulsa saya habis dan saya pesan di aplikasi ini.biayanya murah dan pengiriman pulsa nya juga cepat.terimakasih pospay agen",2022-02-02
8a8fa470-e15a-4317-8d62-788498279fff,ramane anin nsw,4,saya kasih bintang empat dulu ya gan.. kalo bagus nanti tak tambahin bintang nya... trimakasih,2022-02-02
fb231027-401d-46cf-9799-611823cf500e,arzeusis pro,5,"mantap banget aplikasinya mempermudah , blom lagi harganya terjangkau , yg pling penting respon cepat jdi efisien waktu , cus download guys",2022-02-02
8f2f422c-1b0e-4ee8-b3fd-6d6577575a67,cho_cho latos,5,"aplikasi ini bagus banget, banyak pilihannya mulai pdam, listrik dll. gak harus repot keluar untuk membayar, cukup bayar dirumah dengan aplikasi pospay. rekomendet buat kalian yg sibuk aktifitas dan males buat bayar keluar. gud job",2022-02-02
10d4e04b-46f1-4c3d-9c95-c9805b1e048e,bambang utomo,5,mantap pokoknya ..gak nyesel pakai pospay agen untuk jualan pulsa bisa buat nambah cuan. sukses terus,2022-02-02
56001d32-6c6e-42b0-9768-a020f312a606,steven lim,5,"transaksi pake aplikasi pospay agen emang ngk ribet, aman dan mau beli pulsa/paket data ataupun bayar tagihan jadi lebih cepat.",2022-02-02
f25e43b7-ecf4-48ba-af14-3e947693a5e6,cassanova,5,"keren, bagus banget aplikasi sangat efektif dikala pandemi",2022-02-02
b6e05112-c3e0-4ad0-9107-72a3c5853d36,bongso jo,5,bagus juga aplikasi ini..lumayan lengkap jadi gak perlu keaplikasi lain lagi untuk pembayan atau pembelian pulsa,2022-02-02
25ff8674-238c-472a-abfc-93a6c6d2bee7,heru prasetyo,5,"metode pembayaran yang sangat praktis dan membantu banget, gag nyesel deh punya aplikasi ini",2022-02-02
92bb2695-aae3-406b-a003-4da2d741bfce,galeri gemini,5,"aplikasi pulsa, topup yang sangat bagus, recommend banget dan ga rugi download aplikasi ini.. produk nya lengkap, bisa isi pulsa, kuota, pembayaran cicilan dan masih bnyk lainnya juga.. transaksi lancar dan cepat masuk, begitu ada trouble pun cs nya pun fast respon.. terima kasih",2022-02-02
7dd58046-1164-4ca3-9d36-1ee7789772a6,liza rd,5,"menurut saya aplikasinya bagus, mudah di akses, dan membantu sekali dalam penjualan pulsa.",2022-02-02
f03ce41d-4414-4b72-b1a6-d6dd2515d84d,mitra tani (anis kis nasa),4,"buat yang ga suka ribet dan ingin semua urusan mudah bisa pilih pospay ini... untuk dijual lagi untung, dipakai sendiri juga bisa hemat biaya... kelebihan lainnya kita ga perlu keluar rumah, semua bisa dikerjakan dirumah..keren!",2022-02-02
3adf9d97-3722-4194-8296-28e346b650e9,heni yuniarti,5,"beli agen pulsa di pospay agen sangat menguntungkan, harganya murah, aman, dan terpercaya",2022-02-02
94b4d3a4-974a-42c0-ab0c-86748bcf27d6,tamim fuaidi abdillah,5,"pospay agen bisa saya gunakan untuk menambah penghasilan dari rumah, tanpa harus keluar rumah. sangat bermanfaat, harga juga bersaing",2022-02-02
ff18cce1-4887-484a-a4f0-5d06278bf22e,ziyadatur rohmah,5,"pospay agen aplikasinya bagus dan cukup simple digunakan.. sangat bermanfaat sekali untuk memulai usaha secara mandiri dan bisa mendapatkan penghasilan tambahan dimasa pandemi seperti ini.. layanan produk yang dipilih juga banyak terutama untuk pembayaran pdam, dan banyak pilihan untuk pembayaran tagihan..",2022-02-02
96448f0d-8436-4932-8db3-598698169a74,dani maulana,5,ini apk buat org ibu2 rumahn tangga yg mencari uang tambahan. udah murah. gampang di pahami dan respon cepat recommend deh,2022-02-02
90d25146-e89b-48d7-b1e9-7f5ed56cb14f,deasy,5,"pospay agen tambah k dpn bknnya lebih baik y, byk pembyran yg di blok kayak bukalapak, gopay, padahal kan itu pembyran e-commerce yg byk dicari orang, tlng dong pospay majula dg keunggulan2 yg lebih baik dr ppob lain...walau begitu aku msh tetap setia sm kmu pospay ha..ha..ha..",2022-02-01
370974ef-8a18-40f7-9dbf-be443e0c0fee,maharani meiliana putri,5,"mantap, biller terlengkap👍",2022-01-25
267b622a-b666-4a0c-8367-ff6389f2674b,iwan yoni,5,sangat bagus... cma kurang pembayaran pbb kab lumajang belum ada,2022-01-23
b1924d0d-b874-4584-b0f2-9691b0a238ba,oppo sampit,5,ok trimakasih,2022-01-22
434fadee-dd4d-4143-9c32-306ba5abab79,ikhwan arief,1,"top up saldo dipotong biaya 2ribu, biaya admin tinggi tapi fee kecil, tak ada menu untuk atur nominal struk pembayaran manual, harga listrik dan pulsa lebih tinggi dari yang lain, kalau bukan karena ada pembayaran cicilan kredit kendaraan yang tak ada ditempat lain semacam adira maka sudah pasti saya uninstall tinggalkan pospay agen, ayolah pt pos jangan terlalu besar biayanya karena kami juga perlu keuntungan jangan terlalu kaku begitu kapan mau maju perusahaan plat merah kalau begini terus",2022-01-22
97d1cd5d-8857-451c-be6e-cbcbe13f05c9,sugeng rojadi,5,maaap nih misalkan depodit ga masuk masuk komplainha ke mana ya ga ada nomer wa nya mohon di bantu ya admin / cs makasih,2022-01-22
b96607a3-ea56-4f3c-b90b-654702ef4794,resqi2016,1,sebenarnya harganya murah tapi kenapa harus ada biaya admin nya?,2022-01-21
2352f21b-2a70-4f07-953a-eae888534035,tunggal jaya,1,males pake nya mahal mahal,2022-01-15
9e1a6e32-db99-4836-b888-b52b8b8b1635,dian pratiwi,2,tolong dong ditambahin atm bni atau atm lain untuk top up saldo. susah banget mau isi saldo,2022-01-13
40601cb2-0898-4d0d-91f4-fc2fbefe8a5b,yoyok yulianto,5,sippp,2022-01-10
b5076428-d777-4e14-86d8-379f96fafbdf,prast pulsa,1,"harganya mahal2... coba download signal pulsa dan masukan kode referral daftar, dijamin sangat murah meriah cocok buat jualan pulsa.",2022-01-08
4f3fdeb6-ae26-46e6-a6c2-8161da9d6a58,hardiansyah ardie,5,aplikasi nya bagus. agen/warung bisa kirm barang. tarik tunai dan pembayaran lain nya..,2022-01-08
22ccfeee-5377-40e4-816b-d9efc98b7de5,ali suryani,1,"nyesel sudah download, daftarnya ribet, harganya mahal-mahal lagi.",2022-01-07
dc42bd90-2820-4c44-8050-cbd05fe51511,aldi wts,3,"maaf bintangnya 3, soalnya biaya admin terlalu mahal, coba aja biaya admin ringan dikit. semoga kedepannya lebih murah biaya admin. untuk sementara apk yg saya gunakan jauh lebih murah dari segala aspek.",2022-01-06
3f7c8cf8-5072-42ef-93ac-1561e045b0fa,hn gam1ng official,1,"apk merugikan, masa mau isi pulsa pelanggan make admin besar pula biaya adminya hedehhhh ga jelasss. bukan nya untung malah buntung",2022-01-04
22215450-d405-4ff7-9e93-73e9943b5b5c,rian natalia marbun,4,"saya baru mendaftar kemaren tapi waktu saya chat master agennya, mau nanya-nanya gitu tapi kok ga ada balasan ya:(",2022-01-04
c5358005-2f6f-4181-8144-a88f5416cbf6,laila maghfiroh,2,sudah download tp gk bisa dibuka. verivikasi nomor hp eror terus.,2022-01-03
be89fd79-13a2-4adf-9280-05682dfedcdb,zulkifli al asrory,5,memudah kan untuk melakukan pembayaran,2022-01-03
4b1a74a2-3a33-45d5-9d06-23d33fb56fed,mustofa 23al,5,aplikasi yg bermanfaat untuk pembayaran jadi lbih mudah... kira² komisi cair setiap tgl berapa iya?,2022-01-03
34812914-44c3-4cc7-9416-0da171859ab7,mardotella 14561011,1,daftarnya ribet banget 😭,2022-01-02
e6b9ddd2-c505-4d53-89cc-3ee4be571be4,mas wahyuyes,5,aplikasi yang sangat bagus.mudah digunakan dan sangat membantu sekali..terimakasih pospay,2022-01-01
301f604d-2e5a-4ccd-b6c9-c4692b708c25,mas himawan,5,aplikasi ini sangat cocok buat menambah pendapatan harian,2022-01-01
8a0129f7-7ec9-424f-9eaf-758c63d1519e,sya'ban nur,5,mudah di gunakan dan gak ribet pasti kalian suka bmget,2022-01-01
8f8f1fec-8635-4a81-9fcd-1cb8cabe2b8b,abdul basit,5,"salah satu aplikasi yang sangat membantu sekali,dari jualan pulsa hingga buat sendiri. fitur lengkap bisa bayar tagihan apa aja,pln,bpjs,pbb,tv berlangganan dan masih banyak lagi,mantap pokok nya..",2022-01-01
24637191-14b7-44ec-8256-dbd9e0a5e56d,m.rayvansyah ray,5,sumpah agen paling baik selalu aktif 24 jam,2022-01-01
9faf009e-f440-46b7-a7a5-4d28809e57be,syafa mazidatul aufa,5,"aplikasinya bagus banget. bisa buat bayar pulsa, listrik, pdam, dll. nggak rugi deh pokoknya. yuk buruan download! nggak bakal nyesel",2022-01-01
f319bea4-7afc-409c-bd3d-31935ec0517c,ukhty erina,5,"keren,,, mantap,,, aplikasi ini benar2 membantu,,, gak perlu pusing lagi harus kluar rumah untuk bayar tagihan,,, disini sudah lengkap semua...",2022-01-01
10f92fe4-0a81-4b3d-a8a9-6bd887ad652e,andromeda ithemz,5,"saya sudah lama jual pulsa tp hanya pulsa disini saja yg harga nya relatif murah, dan pembayarannya pun mudah",2022-01-01
3684c115-6b92-49b6-ae46-2745dcca25ca,rachma dealova,5,"dengan adanya applikasi agen pospay ini, diharapkan dapat memudahkan para penggunanya untuk melakukan transaksi yang dibutuhkan.",2022-01-01
84507915-64bb-4c03-8b96-3534d81ee93b,gigibrig chanel,5,"baru mau coba semoga recomended,dan semoga lancar ya. terimakasih apk nya,semangat terus ya dan tetap jaga kesehatan",2022-01-01
7172957c-9936-4b9d-9b32-01490d7cefc3,rb /reztu berbagi,5,apk yang sangat bagus & memuaskan.terimakasih gan,2022-01-01
dd1dd48d-5477-480b-85df-77fb4978a51b,gilang gunawan,4,aplikasi yang cukup bagus. mudah dipakai dan enak. pokoknya mantulll banget dehh,2022-01-01
40a9ccfd-0500-4a8a-8aff-3b7e522acbac,dragon pekka,5,"bagus,simple,cepat,aplikasi ini bisa menambah pendapatan di rumah. sangat cocok buat menambah pendapatan,ok lah is the best",2022-01-01
dae21ace-f9fa-4a40-bef4-a6e5937862cd,lengki cilik,5,pospay agen aplikasi top banget nih nggak ribet beli pulsa fiturnya juga bagus aku kasih bintang lima deh,2022-01-01
8f5a247a-d054-462d-9f8b-ee60d6728418,azzam millenial,5,"wuuiihh....keren,hampir semua kebutuhan bayar membayar bisa lewat aplikasi ini,mantaaabb ....",2022-01-01
45b45e30-67f9-4fb6-a42d-1bcc4595a1b3,kawan kita,1,semakin mudah kita mendapatkan pulsa dan pembayaran kebutuhan kita sperti listrik pulsa kuota dll...,2022-01-01
26758ff9-90e9-419e-b668-9a39aa5a8422,eva arlini,5,"pospay agen, agen pulsa yang berusaha kasih yang terbaik untuk para pelanggannya. setiap keluhan ditanggapi dengan baik. semoga ke depan makin baik",2021-12-31
1bcd951d-9bf8-49df-b364-28ac35577372,riyaaa nis,5,"aplikasi ini sangat membantu,semoga terus menjadi yang terbaik.dan terus maju.terima kasih banyak🙏",2021-12-30
fb73e69d-e6bd-4ec0-bede-13a1ee5b0e75,rijal muhyidin,5,"aplikasinya bagus, bisa menambah penghasilan tambahan di kost. sangat cocok untuk mahasiswa dan umum",2021-12-30
4541f5ee-c11a-4a40-98ce-9df3840275b4,ridho indra,5,aplikasi yang sangat bermanfaat untuk di jadikan ladang usaha dan bisa digunakan untuk pribadi karna fiturnya sangat mudah di akses,2021-12-30
847b6a53-849b-428b-8bae-aff5ade120c8,santi new,5,"semoga harga dan biaya adminnya bisa ditekan lagi jadi biar sama-sama dapat keuntungannya dan kaum bawah juga gak terlalu tinggi harga jualnya jadi biar bisa bersaing ,,",2021-12-30
85a352c9-1758-43a4-8ad2-029df7077881,1602016052 ita arif yani,5,"akhirnya nemuin apk yg bermanfaat dan berguna buat saya agen pulsa , pengunaannya juga mudah dan cepat banget banyak promonya juga",2021-12-30
0d139198-bc48-46f3-b2fe-aa0b5dc516f5,kezia keke,5,lebih mudah transaksi untuk pembelian token listrik dan pulsa topup nya juga mudah,2021-12-30
e3159f79-0c05-4aa5-9d12-bf3af7515848,del vi,5,aplikasi yang membantu dan dapat dipercaya... cara oemakainnya mudah dan tidak berbelit,2021-12-30
20b2aaff-6ef6-47a0-8a43-3a4c27689739,endah se,5,"app yg bagus dan mudah,tingkatkan terus kualitas nya",2021-12-30
1b677df0-0466-4803-ae7e-a0a1028c8fea,lisha2607,5,"aplikasinya bagus bgttt, mudah digunakan dan mudah buat pembayarannya.",2021-12-30
c9b9f6ae-4041-407b-b0db-e2992ea5dbd3,reni kusuma,5,"aplikasi pembayaran yg simpel, mudah dipakai, harga juga muraaah.. mantaaap",2021-12-30
2cf62753-b23e-49a5-9ba8-5fdfc4a2f490,hasyim whd,5,"pilihan paket sangat lengkap, admin nya ramah.. dan topup sangat cepat masuk, ayo download aplikasi nya dan nikmati fasilitas nya",2021-12-30
7f0ab1fa-39ad-4a8f-85d5-6e8eb3299e8a,bagas samuel sugartomo,5,aplikasi pembayaran yang terlengkap dan bisa beli pulsa sekaligus. terima kasih pospay.,2021-12-30
fd9ca10e-6ba5-4651-8015-2601914f24a9,sadasnu1999,5,"menurut saya aplikasi ini dapat membantu sekali dalam hal penjualan pulsa, selain itu aplikasinya juga mudah diakses, dan aplikasinya juga ringan dalam penyimpanan, terus ditingkatkan kualitasnya min, biar makin jayaaa",2021-12-30
4e73827b-9007-44b3-847d-01ae86b83f04,soe jadi,5,aplikasi yg memudahkan untuk bisnis jual pulsa dan pembayaran..ayo segera donload..,2021-12-30
1f99887e-f719-446e-8cfd-3758cd43c437,ragil mahardika,5,bermanfaat untuk usaha mandiri. terimakasih sukses selalu,2021-12-30
bc0d9296-de95-464a-9fea-981a71e431fd,temanwaktusore,5,"aplikasi yang bermanfaat, semoga kedepannya bisa diupagrade lagi layanan dan fitur2 nya",2021-12-30
9882330f-7010-45ba-b0ca-8488912df99b,sodo waluyo,5,"aplikasi yg dapat menambah pendapatan di rumah. sangat cocok buat menambah pendapatan,menu2 sangat mudah.",2021-12-30
bf68f111-7e51-476e-86d6-5582cfdc75fa,bhu bhu,5,"aplikasi yang sangat bermanfaat, mau buat usaha ataupun buat dipake sendiri, aplikasi ini bisa buat nambah-nambah cuan, cocok banget buat kaum rebahan kayak aku🤭. sangat cocok buat menambah pendapatan. makeknya juga gampang banget.",2021-12-30
c00da19b-13d4-4f71-afea-3aa36cbfd780,komang adi karmawan,5,aplikasi yang sangat membantu bisa dijadikan usaha mandiri di era pandemi seperti saat ini,2021-12-30
01481a21-1d2e-4d4f-b8bc-49cc8bc5289c,nur abdul rozak,5,aplikasi nya bagus cocok buat usaha pake hp dan cuman di rumah sambil santai.,2021-12-30
2c56fe3e-66ab-4ac9-8bdf-4bf89a53e3f3,holder bharata,5,"sangat mudah di pakai, proses cepat keuntungan lumayan, sangat recomend untuk pemula",2021-12-30
937baeee-081f-4d78-9df5-d675252aa2cb,ahmad huda,5,mantap nih buat transaksi bayar bayar ppob atau isi plsa jaminan murah mantap tap.....,2021-12-30
91b2837e-4351-4382-a69c-bac9bdbc33e4,mimin hermin,5,"download aja dulu aplikasi nya biar kita tahu kekurangan / kelebihan nya, yg pasti ini milik pt pos, jadi terpercaya",2021-12-30
045ed6f7-4b00-47fb-ab3c-fa6b4aac70d5,nur janah,5,aplikasi nya mudah2an bermanfaat.. terus tingkatkan lagi fitur ke depannya supaya bisa lebih baik lagi,2021-12-30
7f552dbf-3f65-4876-bef2-f0503199ce10,tri mandias,5,"aplikasi agen pulsa yg mudah dan praktis tuk digunakan untuk usaha kecil-kecilan dirumah,, pokoknya aplikasinya sangat bermanfaat 👍👍",2021-12-30
de494a14-b8be-45a0-be7a-0f8d90eb6513,puja salwa kumala,5,"aplikasinya bagus bgt, mudah dan gampang bgt, banyak bgt pilihannya, sangat membantu untuk usaha",2021-12-30
c48897d7-9644-48d4-a01e-75b987abf905,aininanta,5,"aplikasi yg sangat membantu memudahkan bertransaksi, terus tingkatkan yg lebih baik.",2021-12-30
