Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Besar Yogyakarta,Agung PW,"Kantor Pos Besar, terletak tepat di Titik Nol Yogyakarta. Gedung yang berarsitektur Eropa menjadi tempat spot favorit untuk mengambil foto bagi wisatawan yang berkunjung ke Titik Nol. Kawasan disekitar gedung Kantor Pos Besar dipenuhi dengan gedung-gedung lawas terawat yang berarsitektur Eropa sehingga menambah daya tarik wisata tersendiri di Yogyakarta.",4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Desi Segarwati,"Tanggal 24 februari jam 14.00 ibu saya tidak bisa mengambil bantuan sembako dengan alasan harus yang bersangkutan..
Padahal sudah saya beri surat kuasa dan bukti bukti persyaratan yang sudah dilegalisir rt rw yang menyatakan bahwa saya sedang diluar provinsi dan tidak memungkinkan untuk mengambil bantuan tsb...
kecewa bangettt, masa kantor pos sebesar ini tidak tahu fungsi surat kuasa???",1,3 tahun lalu
Kantor Pos Besar Yogyakarta,nonik -,Layanan telpon yg dicantumkan ga pernah diangkat... Masyarakat yg jauh rumahnya dari jogja kesulitan akses informasi yg diperlukan krn tdk semua kantor cabamg di daerah ada layanan spt di kantor pos besar . Saingan dg layanan swasta lama2 kalah nih,3,3 tahun lalu
Kantor Pos Besar Yogyakarta,Weychan Sibarani,"Biasanya sy kalo kirim-kirim paket ke kantor pos gondomanan tapi kebetulan pas hari libur jadi ke kantor pos besar.
kantor pos ini selain parkir mobil di belakang jadi jalan sedikit ke depan.
Karena kemarin hujan jadi boleh lewat dalam samping itu.
Pelayanannya lama & kurang ramah menurut sy (petugas cewenya,ngga tahu kenapa malah petugas yang cowok lebih ramah & informatif)
Ngga ngerti ada kenapa bisa begitu ya?🤔
Kan wajar ya bertanya tentang harga pengiriman & berapa lama nyampenya,malah jawabnya kurang ramah. Menjawab isi paket udah berkali2 di informasiin,malah kurang enak jawabnya.🙄
Thx",3,4 tahun lalu
Kantor Pos Besar Yogyakarta,Yohanes Alwien,"Mau kirim 3 bks kopi ke hongkong ternyata tidak mudah.
~1 bks kopi bubuk bermerek dan sdh ada ijin depkes ri : acc
~1 bks kopi bubuk bermerek tp belum ada ijin depkes ri: x (pihak pos bisa saja mengirimkan, tapi dari bea cukai tempat tujuan akan menyita barang tersebut/ bisa saja barang tersebut dikembalikan ke tempat pengirim)
~1 bks kopi masih bijian tanpa merek belum ada ijin depkes ri: bisa diproses tp harus melewati ijin proses karantina: dgn bayar ongkos rp.5000
Jadi tidak semua barang bisa dikirimkan ke luar negri. Info lengkap silahkan hub, customer servis di jam kerja",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Reno AlGhazali,"Tak usah sombong,
Kirim surat ke pujaan hatimu
Biar ada kenangan saat dirimu nyari duit buat kirim surat itu
Pasti jadi kenangan terindah bro
Kalo lewat hp kenangan bisa ilang kalo hp bootloop atau hpmu dicuri orang niksim
😏",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Hangesti,"Kantor Pos yg menempati gedung cagar budaya. Dl begitu primadonanya tempat ini, ketika surat & post card msh merajai, belum tergeser dg canggihnya it.
Tp saat ini sy msh menggunakan layanan kilat khusus & paket unt pengiriman dokumen & barang",4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Mellany Yusno,"Salah satu bangunan tua yang Bersejarah di jogja, masih berdiri kokoh dan sangat rapi terawat. Sudah lama ga masuk ke dalamnya. Terakhir jaman masih kuliah dulu, awal2 taun 2000an. Klo pas lagi ke jogja, paling liatin nya sambil lewat, atau dari sebrang jalan, sambil duduk2 di kursi di pinggir jalan yang di sediakan di titik nol.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Ary Prasetiya,"Overall semua baik hanya saja untuk jam dinding yg ada di luar mohon juga di rawat karena selain buat ciri khas,jam itu jg sbg penunjuk waktu bagi para wisatawan...",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,barjo ahmad,"Kecewa saya pakai pos.. kirim kue 4kg ke jambi. Padahal pake yang paling mahal 200k ongkosnya. . Katanya sampai 1-2 hari. Dan payah 9 hari baru sampai. Makanan busuk semua.
Udah gag akan pernah pakai pos lagi. Kapok.",1,7 tahun lalu
Kantor Pos Besar Yogyakarta,Juwarni Pawuh,Kantor pos dengan arsitekstur Belanda yang harus dilestarikan.Sebagai saksi sejarah masa lampau.Bangga  rasa hati ketika ada bangunan bersejarah  yang masih berdiri megah hingga kini.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Muhamad Maulanal Haq,"Kecewa. Payah!
Saya kirim barang dari Palembang, ternyata ga bisa sampai satu hari (paket express) ke Klaten. Akhirnya dipindah jalur ke Yogyakarta untuk diambil langsung, dan bisa-bisanya nomor telepon penerima salah padahal di resi sudah benar. Akhirnya paket telat diambil dan makanan yg dikirim terancam busuk.",1,7 tahun lalu
Kantor Pos Besar Yogyakarta,Intania Arisanti,"Ada pegawai yang tidak friendly sama sekali, sombong, jawab sekenanya sambil main hape. Pegawai bumb tapi attitude tidak mencerminkan akhlak. Tlg dong benahi kinerja staff

Untungnya masih ada staff yang mau bantu dan ramah",2,2 tahun lalu
Kantor Pos Besar Yogyakarta,Wahyu Catur Prasetyo,"Kantor Pos Besar Yogyakarta merupakan sebuah kantor pos yang berada di Yogyakarta. Kantor Pos Besar Yogyakarta merupakan kantor pos utama yang melayani masyarakat Yogyakarta. Kantor Pos Besar Yogyakarta merupakan cabang terbesar dan yang paling utama dari PT Pos Indonesia di wilayah Yogyakarta. Kantor Pos Besar Yogyakarta menempati sebuah bangunan cagar budaya yang dibangun pada masa pendudukan zaman Belanda, sehingga bangunan gedung Kantor Pos Besar Yogyakarta dibangun jauh sebelum NKRI (Negara Kesatuan Republik Indonesia) merdeka dan sebelum Kesultanan Ngayogyakarta Hadiningrat bergabung dengan NKRI. Kantor Pos Besar Yogyakarta melayani beragam layanan pos seperti layanan pengiriman surat, pengiriman dokumen, layanan pengiriman paket, pembelian perangko, pengiriman uang melalui Wesel Pos dan Western Union, dan sebagainya. Kantor Pos Besar Yogyakarta juga melayani jasa simpan uang bagi nasabah Bank BTN (Bank Tabungan Negara) dan juga dapat melakukan gadai emas yang dilayani oleh petugas dari Perum Pegadaian, dimana keduanya (Bank BTN dan Perum Pegadaian) adalah BUMN mitra PT Pos Indonesia. Kantor Pos Besar Yogyakarta juga terdapat jasa layanan fotokopi, jasa pembungkusan paket, dan pembelian benda-benda pos (amplop, perangko, dan sebagainya). Kantor Pos Besar Yogyakarta mempunyai area parkir untuk kendaraan milik pelangggan dan juga mempunyai toilet umum.",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,deny,"Cool
bangunan lama yg perlu dilertarikan",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Danee Des,"Pemburu prangko bekas! Datanglah kemari. Banyak dijual di sekitar kantor pos. Eitss hati hati. Jangan sampai keliru sama yang palsu, yess.
Bikin prangko bergambar fotomu juga bisa. Masuk kantor pos.
Resmi. Bisa buat kirim kiriman asli",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Bunga,"Mbak teller yg namanya RINGGREIT sengak banget. Saya bawa ibu saya untuk ambil dana bantuan yg sudah telat pengambilannya karena ibu saya sempat opname. Sudah tua, sakit, tdk bs berdiri lama. Mbaknya tdk peduli dan g ada instruksi apapun jd ya ibu saya duduk. Trus suruh ttd ya saya blg bs enggak saya aja, karena toh ibu saya juga terlihat duduk di depannya, dan kalau ambil dana bantuan juga biasanya yg ttd saya jg tdk apa2. Eh sengak bgt jawabnya ""kenapa mbak? Kan ibunya ada"". Minta foto jg sengak, ibu saya harus bolak balik duduk berdiri. Kalau saya gpp tp ibu saya yg repot.",1,4 tahun lalu
Kantor Pos Besar Yogyakarta,Gading Hartanto,"Pelayanan baik
Tapi tolong yang di daerah seperti srandakan bantul kantor pos nya di beri edaran terbaru tentang pengiriman hewan ikan dll yang di packing yang standar, jangan udah denger mau ngirim hewan langsung di tolak tanpa tau masalah packing, hewan apa yang di kirim dll",4,4 tahun lalu
Kantor Pos Besar Yogyakarta,Dedy Iskandar,"Counternya kurang banyak yang buka, untuk beli materai saja jd lama antrinya atau ada counter khusus jual produk pos mgkin lbh baik.",3,4 tahun lalu
Kantor Pos Besar Yogyakarta,Supatmini 11,"Biasanya saya kirim paket kalo dipacking sama tukang packingnya 20 ribu, lha kemaren saya kirim lagi yg packing satpamnya kok biayanya 40 ribu ya biaya packingnya? Padahal ukuran paket sama, karung yg dipake juga sama...",1,3 tahun lalu
Kantor Pos Besar Yogyakarta,RA HM,"Pengguna jasa pos indonesia sekarang rata² hanya instansi pemerintah, untuk pengiriman barang jarang pakai pos indonesia, surat menyurat pun udah pakai e-mail, kirim duit juga pakainya internet banking dan western union",3,5 tahun lalu
Kantor Pos Besar Yogyakarta,RDM IslamicStore007,"Kantor Pos ini cukup lumayang besar,
Gedungnya penuh Sejarah,
Fasilitas cukup OK,
Tingkat kebersihan Lumayan,
Petugas & Staff-nya ramah dan hospitality sekali,

I like it",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Amirul Mukmin Al-Faridz,"Pernah masuk, meski diluar terlihat klasik bangunannya, didalam tetap nyaman dan ramah khas Jogja 👍
Didepannya dijadikan parkir wisata kalau malam, motor Rp 3000,- …",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,anita dniet (dnietcom),iyess skg kantor pos layanan 24 jam,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Nufahn,Kantor Pos Indonesia yang masih mempertahankan keunikan bagunannya,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Heni Murhanayanti,"Sejak jaman surat2 an selalu pakai kantor pos ini. Kalau mau pengiriman cepat pakai aja POS EXPRESS lebih cepat sampainya.
Pelayanan sekarang sudah lebih baik. Hanya promosinya saja yg kurang",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Ninung Astuti,Petugasnya kurang gercep....udah ada 2 loket buka....ada yang antri malah tdk segera dilayani dan masih mengerjakan lainnya,2,2 tahun lalu
Kantor Pos Besar Yogyakarta,dian Kurniasih,"Kantor Pos ini menempati bangunan lama khas Jaman belanda. Pelayanan kantor pos ini bagus, lumayan cepat.  Pelayannya ramah dan selalu siap membantu customer.",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,R PR45,"Kiriman pos nyangkut dari 30 deaember 2021, komplain ke CS jawabannya selalu dalam antrian dan mohon menunggu",1,3 tahun lalu
Kantor Pos Besar Yogyakarta,Alfin Fadila,"Tolong dong pelayananya diperbaiki, mesin antreanya rusak, securitynya sibuk main HP, cuma asal ngarahin ke loket, giliran smpe ke loket suruh pindah ke loket lain yg kosong... Parah bener nihh layananya...",2,3 tahun lalu
Kantor Pos Besar Yogyakarta,Henry L,"Web masih blom di update jam buka hari ini minggu tgl 29 maret 2020 buka sd  jam 14.00 , udah sampe di kantor pos tutup sma pintu tolong di update spy pelanggan gak kecele",3,5 tahun lalu
Kantor Pos Besar Yogyakarta,Faisal Sihar (Faisal),Pelayanan ramah dan cepat. Ruang tunggu pelanggan luas dan bersih. Penerapan protokol kesehatan tetap dijalankan. Juga untuk pengiriman melalui bis surat juga menyediakan.,4,4 tahun lalu
Kantor Pos Besar Yogyakarta,Achmad Setiawan,"Kantor pos dengan desain arsitektur klasik, menarikk",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Audi Praditya,"Layanan CS Yang lain sangat lambat, tidak ada respon via whatsapp padahal online. Hanya Aditya saja yg respon bagus dan selalu beri update. Mohon yg lain ditingkatkan.

Makasih.",1,2 tahun lalu
Kantor Pos Besar Yogyakarta,Agung Hidayat,"Gedung Kantor Pos dan Giro (dikenal Kantor Pos Besar) cabang Yogyakarta pada masa pemerintahan Belanda sudah digunakan sebagai kantor Pos Telepon dan Telegraph.
Berlokasi di titik nol kilometer Jogja
Dahulu adalah perempatan Air Mancur",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Intan Burman,"Nyaman, tempat nunggunya enak. Sepanjang pakai jasa pengiriman, ini yg paling murah sih. Udah gak diragukan lagi. Buka ampe malam lagi. Josss lah pokoknya. Haha",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Intan Pratiwi,Pos jogja nya bgus..  Sehari sampe wnsobo..  Tp yg wnosobo ribet bgt hrsnya bsa dr kota lgsung ke almat kn cepey org jraknya pling 10 mnitan..  Pke transit2 mlh ggal kirim ga jelas pkoknya.  Bust cbang2 pos tolong dikondsikan jg.,3,6 tahun lalu
Kantor Pos Besar Yogyakarta,rumti rumti,Pelayanan sangat memuaskan,5,3 bulan lalu
Kantor Pos Besar Yogyakarta,hisyam masyharuddin,Tak ada kata yang bisa mewakili tempat yang indah. Tampak depan,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,YRS Keliling-keliling,Megah. Bangunan gaya arsitek Eropa kuno. Cakep. Legend bgt,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Roy Wicaksono,"Hari lebaran pun tetap buka, saya merasa terbantu sekali. Mau kirim barang buat anak saya di jakarta. Terimakasih",4,2 tahun lalu
Kantor Pos Besar Yogyakarta,Desy Kistya,"Samping 0km jogja, pelayanan baik dan sampe malem. Parkir sempit. Sambil nunggu bisa menikmati suasana jogja juga",4,2 tahun lalu
Kantor Pos Besar Yogyakarta,Andi Novariyanto,"Tempat baru yang bagus dengan layanan pelanggan yang ramah sebelum Anda mengirim surat, uang, atau untuk membayar berbagai macam tagihan bisa di lakukan di sini. Ini adalah kantor pos terbesar di Yogyakarta",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Paulus Samsu Wienarno,"Saya suka sekali mengirim paket via Pos , karena mampu menjangkau kepelosok Nusantara , pelayanan bagus, harga murah dan parkir luas terletak di KM.0 Yogyakarta",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Rika Amalia,"letaknya pas di pusat kota, pelayanannya ramah, tempat bersih walau bangunan lama, interiornya klasik banget tapi asik, tempat parkirnya emang sempit",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Zulfa Eff,"Tempat bagus Dan bersih. Tapi sayangnya, pelayanan customer service di Meja Utama kurang Ramah. Agak tinggi suaranya sambil main hp lagi.",4,2 tahun lalu
Kantor Pos Besar Yogyakarta,Guntur Aroffa,"Selain untuk kantor pos tdk sedikit juga di gunakan untuk berfoto, gedung peninggalan belanda yg begitu megah yg kern untuk foto""",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,de' Bejo,Kantor Pos Besar Yogyakarta adalah Tempat bersejarah pada masa penjajahan orang Belanda. Bangunan peninggalan sejarah Belanda ini digunakan sebagai pelayanan Pos di Kota Yogyakarta.,5,12 tahun lalu
Kantor Pos Besar Yogyakarta,Wiezhland,Bangunanan kolonial yang masih terpakai dan terawat dengan baik,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Nita Wulansari,Satpam nya ramah. Tapi cs nya minggat entah ke mana 😑 …,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,paryanto trendy,Sudah sistem antri mesin. Suasana juga cukup nyaman.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Agustina Purwantini,"Bangunannya kuno, tapi kokoh dan indah.",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Purnomo Samiyana,"Gedung Kantor Pos Besar di DI Yogyakarta, salah satu gedung peninggalan kolonial Belanda yang terletak di titik nol km kota Yogyakarta. 20200128",4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Andi Prasetiyo,Pos tak lekang oleh waktu...,5,9 bulan lalu
Kantor Pos Besar Yogyakarta,Sigit Pramono,"cocok untuk kirim paket dihari libur, tempat luas dan bersejarah dan termasuk cagar budaya",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,EL D Co,Pelayanan ramah,5,setahun lalu
Kantor Pos Besar Yogyakarta,Amanda Naura Rasyda,"Suka! Pelayanan sangat bagus, pas dateng disambut ramah sama satpam nya, ditanyain apa keperluannya, terus dibantu deh. Pegawainya juga ramah banget. Oya, jual postcard juga disini.",5,8 tahun lalu
Kantor Pos Besar Yogyakarta,Damar Aji,"Pelayanan Ramah dan memuaskan...paket tiba tepat waktu, Terima Kasih PT. Pos Indonesia",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Sisie Aisyiah Az Zahrah,Design dan arsitekturnya nya bagus banget!,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Dwi Cahayaati,"Sama kayak Bank BNI, gedung ini juga dibuat jaman Belanda. Dulu beberapa kali beli perangko sama kirim surat disini.",4,7 tahun lalu
Kantor Pos Besar Yogyakarta,Sabil,Salah satu tempat yang menemani setiap cerita di Jogja,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Krismurniati,"Sangat bagus, pelayan cepat dan ramah. Lokasi pusat kota. Parkir roda 2 Rp 2.000 di sebelah barat",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,mikael rinto,"Pusat kegiatan pos di Yogya. Bisa mengirim surat dan paket hingga malam, membeli benda filateli, hingga mengirim ataupun menerima pembayaran Western Union",4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Maria Brassinga,"Bangunan kantor yg jg cagar budaya yg unik dan menarik. Sll ingat masa2 kejayaan Pos di masa lalu,  sblm ada smart phones & internet😊 …",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Bernika Salma,Kantor pos terbesar dan bersejarah di Jogja. Bangunannya yang indah cocok banegt buat foto-foto.,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Shohibul Ulum,"Petugas CS ramah. Pas saya mau aktivasi layanan COD, petugas CS menjelaskan dengan detail. Terimakasih layanannya yang sangat memuaskan.",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Laurentia Hesty,Wajib kesini kalo ke Jogjakarta. Banyak tempat dengan arsitektur lawas khas kolonial. Aksesnya sangat mudah karena berada di jantung kota,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Wawan Elrahman,Bangunan bersejarah,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Dezie Widiantoro,Pelayanan lama banget.,1,setahun lalu
Kantor Pos Besar Yogyakarta,Muhammad Afri Ongkowijoyo,"Bangunan bisa dibilang cagar budaya tempo dulu, bagian dalam kantor sangat besar. Bagus untuk foto-foto di bagian luarnya",5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Hamba Allah,Kantor pos yang berada di O km jogja.  Bangunannya arsitektur eropa.  Pelayanan pos ini ramah dan cepat,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,zarfen ID,Buka 24 jam ....termurah tapi. Gk tepat waktu ... Tingkatkan lagi pelayananmu pos Indonesia,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Risma Hanz,Disayangkan kantor pos besar tpi kurang untuk penjaga mesin no antrian.,4,2 tahun lalu
Kantor Pos Besar Yogyakarta,Mr Exo,"Kantor pos besar Yogyakarta, salah satu gedung peninggalan sejarah di yogyakarta yang masing terawat dengan baik dan digunakan sampai saat ini.",5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Farkhi Muzaki,Bangunannya bagus gedhe banget masih terjaga keaslian bangunan jaman kolonial,5,setahun lalu
Kantor Pos Besar Yogyakarta,Muhammad Fauzi,Lokasi di luar kantor sangat cocok untuk spot berfoto. Sangat bagus buat anda yang ingin mengambil foto dengan tema retro.,4,Diedit 5 tahun lalu
Kantor Pos Besar Yogyakarta,David Edgun,"Pelayanan yang lain nya sudah sangat bagus hanya saja untuk pelayanan daring telp customer service tidak berfungsi dengan baik seperti tidak ada pelayanan mohon di perhatikan dengan serius, terimakasih🙏 …",1,3 tahun lalu
Kantor Pos Besar Yogyakarta,bee boo,👍 …,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,Wahid Hariyadi,Layanan 24 jam nya bikin yang mau ngejar orderan jadi semangat. Ruangannya bagus.,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Kurniawanku,"Kantor pos yang unik,
Menggunakan bangunan peninggalan jaman dahulu dengan mempertahankan arsitektur asli.
Mantap....",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Satria Tri Handoko,"Pengiriman paket , dengan proses cepat. Gending kantor pos besar merupakan gedung bersejarah di Kota Yogyakarta",5,9 tahun lalu
Kantor Pos Besar Yogyakarta,Farrij Rifai,Saran. Kalau kesini usahain bawa uang cash. Mau pembayaran pake Qris csnya banyak alasan,2,2 tahun lalu
Kantor Pos Besar Yogyakarta,Papi “Heypapi” Chulo,Tempatnya bagus dan pelayanannya ramah,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Amin Noem,"Mengecewakan sekali!!!!!
Udah bayar mahal.. Tapi tetap gak ditingkatkan pelayanannya. Masa harus ambil ke posnya.. Resek bnget..!!!!",1,7 tahun lalu
Kantor Pos Besar Yogyakarta,citruz grandis,"Berada di KM O, merupakan landmark yogya dgn arsitekur konolial yang kental. Lively place karena berada di ujung jln maliobo Dan depan benteng belanda",5,Diedit 7 tahun lalu
Kantor Pos Besar Yogyakarta,Imam Septianto,"View waktu malem bagus, mungkin di zebra crossnya perlu ditambah lampu lalu lintas untuk pejalan kaki",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Yuda P,"Mau kirim kirim paket atau uang? Disini tempatnya. Lebih baik jalan kaki, sepeda/motor. Kalau mobil lumayan susah cari tempat parkir.",5,9 tahun lalu
Kantor Pos Besar Yogyakarta,anissa sari,"Dari dulu sampai sekarang meras terbantu dgn pelayanan pos, terimakasih kantorpos",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Andi Yuni Wiranto,Satu-satunya kantor pos di Jogja yang memberikan pelayanan sampai malam..,5,9 tahun lalu
Kantor Pos Besar Yogyakarta,PASCA ADHA PRATAMA,Tempatnya keren banget. Buat pedestarian,5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Agni Widhiana,Pelayanan sangat memuaskan..Paket tiba di tujuan tepat waktu.. Terima kasih,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Muhamad Iqbal Fadilah,Numpang lewat dari keraton ke parkiran bus,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,widya prasetyo,"Pelayanan bagus, kantornya besar jadi mudah d cari.. Berada d tempat yg strategis..",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Sat Rio,Tempatnya klasik kereeen banget. Mungkin karena jarang menemukan desain interior bangunan yang old town banget,3,4 tahun lalu
Kantor Pos Besar Yogyakarta,Retno Vinsi,"Bersih, bagus buat foto wkwkw.... tapi agak lama pelayanannya, terus sering kayak kebingungan mbnya.",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Nada Lala,Sekarang sudah direnovasi jadi lebih bagus dan nyaman..,4,5 tahun lalu
Kantor Pos Besar Yogyakarta,Hanif Nusena,Pelayanan cepat,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Widayat Atmo,"Lumayan,,, tpi tolong lbih d tingkatkan playanya,,, masa kirim pket nexday sampai tujuan 5 hari,,, perbaikilh,, jngn kecewakn pelanggan,,",1,5 tahun lalu
Kantor Pos Besar Yogyakarta,alam Romadhon88,"spot foto terbaik, dengan latar belakang bangunan tua kantor pos besar Yogyakarta.. 👍 …",5,2 tahun lalu
Kantor Pos Besar Yogyakarta,I.B. Parwatha,Tempat mengirimkan surat' kartu pos' paket pos dan tempat bersejarah di kota yogyakarta,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,paula sinta aryani widyastuti,"ada 15 loket layanan pada jam sibuk, tersedia mesin antrian sehingga lebih teratur",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Ade Setiawan,Bangunan unik bukti sejarah per pos and yg ada di Indonesia. Arsitektur Eropa kuno.,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Faisal Reza Sukmawan,Bangunan bersejarah peninggalan zaman penjajahan yang masih bagus dan berfungsi sampai sekarang,5,5 tahun lalu
Kantor Pos Besar Yogyakarta,yoga arisnuranto,"Lahan parkir dijadikan parkir para wisata, jadi kita yg niatnya mau kepos ditarik uang parkir secara paksa!!!!",1,6 tahun lalu
Kantor Pos Besar Yogyakarta,Sasti Ira Maharani,"Bangunannya sangat estetik, khas peninggalan zaman Belanda 👍🏼🥰 …",4,2 tahun lalu
Kantor Pos Besar Yogyakarta,rudy hakim,"Nostalgia yang tak pernah hilang, sekarang halaman depan lebih bersih karena motor dialihkan ke kantong parkir",4,4 tahun lalu
Kantor Pos Besar Yogyakarta,Widodo Bram,sekarang sudah rapi,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Deni Istiani,Pelayanan nya sangat memuaskan..mulai dr security..cs maupun bagian pelayanan depan...,5,3 tahun lalu
Kantor Pos Besar Yogyakarta,Supryana,Sudah ditelp beberapa kali tidak pernah diangkat (tgl 25/03/2018 jam 16:11). Harap no telp dirubah agar customer bisa dilayani dengan bagus dan memuaskan.,1,7 tahun lalu
Kantor Pos Besar Yogyakarta,Rumadi Aza,Kantor Pos malam hari,5,2 tahun lalu
Kantor Pos Besar Yogyakarta,Irawan Dinata,"Tolong kurirnya yg ngga niat kerja diganti saja, kalo ngga mau ngirim ke alamat suruh telp penerima biar diambil 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻 …",1,7 tahun lalu
Kantor Pos Besar Yogyakarta,Fubuki Aida (Nur Rohmi Aida),Bangunannya keren. Klasik dan khas Eropa,4,6 tahun lalu
Kantor Pos Besar Yogyakarta,Genesis Angelozoid,Pelayanannya cepat. barang yang dikirim juga cepat sampai. kalau minggu buka sampe jam 14.00.,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Itmam Ardiana,"Bangunan yang sangat indah dan tidak membosankan serta sangat ikonik.

A very beautiful, interesting, and timeless building.",5,6 tahun lalu
Kantor Pos Besar Yogyakarta,IDA ANNISA,"kantor pos yang legendaris terlihat dari bangunannya,, letaknya didekat titik nol yogyakarta",5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Sathya Yana,Mau kirim ijazah via pos g diterima takut hilang jd terpaksa via expedisi yg lain,3,6 tahun lalu
Kantor Pos Besar Yogyakarta,Angela Nungki Kusumaningrum,masuk toilet harus bayar 2.5ribu,1,setahun lalu
Kantor Pos Besar Yogyakarta,sochib e-lbashr,Kantor Pos. Dilihat dari gedungnya kelihatan jelas betapa dahulu pos memainkan peranan yang sangat penting,4,8 tahun lalu
Kantor Pos Besar Yogyakarta,Hemly Arizona,Mengoleksi perjalanan tempat² bersejarah,4,11 bulan lalu
Kantor Pos Besar Yogyakarta,Samijan Geni,"Sistem eror, katanya gangguan nasional. Giliran ke Pos Gondomanan malah lancar2 aja. 🐖💩 …",1,4 tahun lalu
Kantor Pos Besar Yogyakarta,Heri Sunardi,"Katanya bisa melayani lebih dari 40 mata uang asing dan menjamin keaslian valas.
.",4,Diedit 7 tahun lalu
Kantor Pos Besar Yogyakarta,suma tri wahyuni,"Pelayanan lama, ya kali nunggu smpe 1 jam padahal cuma 3 orng yg antri",1,4 tahun lalu
Kantor Pos Besar Yogyakarta,042_ Putri Annisa,"Mengambil bantuan dari pemeeintah, dan saat kesana tidak pakai antri antri.. pelayanan ramah sekali",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,Pak Nugie,Kantor POS terbesar di kota yogyakarta,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Azka Raditya,Kantor Pos Pusat Jogja Pelayanan sempurna,5,6 tahun lalu
Kantor Pos Besar Yogyakarta,Jhe Sanjaya,"Selama Corona Jadwalnya:
Senin-Sabtu Pkl. 07.30-21.00 WIB
Minggu Pkl 09.00-14.00 WIB",5,4 tahun lalu
Kantor Pos Besar Yogyakarta,tika kumalasari,Parkir pos besar yang luas,5,7 tahun lalu
Kantor Pos Besar Yogyakarta,Anita Bahar,Kantor terbesar dan tertua di Yogyakarta. Bangunannya merupakan peninggalan jaman kolonial Belanda.,5,8 tahun lalu
