Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Pusat Surabaya Kebonrojo,Riano Aripuja,Hanya beli materaiii harus antri 10 orang cuiuui....ampun kantor pos....apa ga tambah sepiiii,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Inanta Indra Pradana,"Salah satu gedung bersejarah di Surabaya, dulunya adalah sebuah sekolah dan Soekarno pernah mengenyam pendidikan disitu",5,9 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Fandy franciscus,"Kalo mau ambil STR ke bagian pengambilan kiriman liar negeri, proses cepat dan mudah",4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Defrian Hidayat,"Satpam ramah, pelayan ramah
Sayang tidak ada fotokopian disini, jadi jauh kalo mau fotokopi",5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Christian Jaya,"Bangunan luas, tapi di dalamnya sepi. Bangunan bagus otentik bersejarah",4,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Alif Rafa,Bagunannya keren abis. Salah satu icon juga di Surabaya. Panyak yang bilang juga sebagai Kantor Pos Besar.,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Alin,Paket saya dari tgl 14 sudah disana sampai 20 gak dihubungi... saya telfon gabisa. Dikirim juga enggak. Maunya apasi.,1,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,fransiska dewi,"Pelayanan apa yg kalian kasih ini. No telp sudah tertera d situ tapi tidk bisa d hubungi.
Pas giliran tersambung,  ga d angkat.
Jelek kali pn.",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Danissa Hanum Ardhyni,"Udah sepi, gak kayak dulu. Kesini hanya beli materai. Masih sempet lihat berbagai macam prangko dari jaman ke jaman",4,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ollan Intani,"Paket saya seringn hilang di sini dan pegawainya pelayananya kurang ramah dan kurang bertanggung jawab,",1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ravita Kitchen,Ditelfon gak ada yg diangkat .. parah banget .. sumpah nyesel aku kirim .. paketan 2 minggu belum tiba ..,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Muhamad Yusuf,"Tidak ramah, kalau bukan karena status BUMN tempat ini sudah tutup sejak lama.",1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Dapoer De bien,Tmpt yg pling cpat playanannya n puas krna ud sering dpt tfan dr kluarga yg tinggal dluar negeri ..,4,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Sugawonos79 Animarbeimarfa,Gedung tua yang masih gagah dan kokoh...nuansa Eropa Belanda bila berada di kantor pos ini.,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Thomas Pascal,"Ada yang tahu ? Tgl merah buka minggu, idul adha buka atau tidak ya ? Mau kirim pos express nih ?",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Choirul Anam,Mantap,5,4 minggu lalu
Kantor Pos Pusat Surabaya Kebonrojo,antonius mario satria H.,As always kalau model pemerintah atau kantor yg negeri begini selalu pelayanannya eh 🤮 …,1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Viy,"setidaknya paket yang saya beli dari luar negri sampai dengan selamat, terima kasih pak pos",4,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Gilbert Josua,"Pelayanan sudah semakin membaik, ndak kalah sama jasa ekspedisi swasta",5,Diedit 4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Memory medley love song,Masuk kantor pos surabaya akan teringat masa lampau khususnya perjuangan arek surabaya,5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Andik Sulistiono,"Tempat nyaman, parkiran luas, kantor pos ini merupakan kantor pos lama yg besar di surabaya",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ahmad Irfan AW,Kontor Pos bagunan lama dan bersejarah. Kemungkinan yang terbesar di Surabaya. Tersedia banyak loket,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Natalie Fanie,"Ada paket dar ponorogo, bkn'nya diantar, malah suruh ambil ke kantor pos",1,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Putri Hid,Untuk pengambilan uang kiriman western union batas waktu sampai jam berapa kak?,5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Aray Mahfud,"Tempat luas, loket banyak. Nuansa bangunan clasic serta artistic",5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,farauk tiaroki,maret 2023 kondisi kantor pos masih dalam tahap renovasi,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ideakreasi,Kantor pos yg memiliki nilai Historiy of Surabaya.  Merupakan Bangunan cagar budaya,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,dr kabel (One Stop Online Video),"Kantor pos pusat surabaya, customer service pelayanan sangat banyak, petugas ramah ,",5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Romy Yudianto Bunadi,"Pelayanan paket sangat lambat sekali, kadang petugas hanya 1",1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,rijaalfa,Kantor pos yang luas sekali dengan banyak macam layanan.,4,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Mask Rider,Gedung tua kantor pos yg masih terjaga baik... Adem dalamnya...,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Filla Dewa,Kirim paket dari bojomegoro ke surabaya malah di suruh ambil sendiri paketnya sama kurirnya,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Stefen Laks,"Telfun pusat keluhan diangkat langsung dimatiin dong, gak niat kerja pelayanan buruk",1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Anime X Nokia,"Sekarang kalo mau kirim paket dari kode booking Bukalapak harus kesini,",5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Wisnu Issantoso,"Perlu tambahan koleksi kartu pos.
Pelayanan sudah okey",4,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Alvin Z,"cs kasih nomor wa, ga ada yang respon. Kerja Ga becus. Di kantor jangan nongkrong aja",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Nia Fitriani Rizky,"Bikin nomor antrian dong, biar ga berantakan",3,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Andreas Sinaga,Arsitektur bangunan peninggalan zaman belanda yg masih terawat.,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Bagus Setiawan,"bagus pelayanannya, apalagi saat bagi-bagi bansos tunai hehehe. just kidding",5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,arsyi firmansyah,Tempat ini adalah kantor pos tertua di kota Surabaya. Dan di tempat ini juga terdapat sepeda tua,4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Gudang Cuan,Nomor telfon gak ada yg aktif ini gakpernah bayar telpon apa gimana,1,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Siti Mumunah,"Paket udah dari tgl 5 sampai sekarang kok gak datang""",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ricoaldin Pati Sirait,Sepeda motor saya sampai tujuan dengan kondisi rem tangan patah,1,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Rustami Rusli,"KANTOR POS SURABAYA YANG TERBURUK,, SEMUANYA !! GA ADA YG BISA DI TELP SAMA SEKALI,, PAKET KILAT DTIMBUN  BERBULAN2,, PAYAH BANGET!!!",1,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Timbul Wahyudi,"Pihak CS, bilang, 3hri dkirim.
Tpi skrang uda lbih dri seminggu...",2,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Pri Hinkap,Tempat favorit untuk berkirim paket ke luar kota. Tarifnya super murah...,5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Dody Luhansa,Suka gedungnya. Bener gedungnya tua banget tapi nyaman banget rasanya. Dulu sering banget kesini.,5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Muhammad Ulhaq,Lahan parkir luas dan loket pelayanan cukup banyak,4,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Akhmad Fajar,Termasuk bangunan peninggalan era Belanda th.1930-an,4,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,maria liana,"Kapok sy pakai pos,,,mending cari ekspedisi lain yg lebih bagus,,,,,",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Arif Masruri,Apa kantor pos ini masih buka loker buat tim orange?,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Z Co,Kantor Pos yang dibangun pada masa penjajahan Belanda,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,pba,"pelayanan ramah, tempat bersih sekali,parkiran luas",5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Iswanto Eko,Gedung kantor pos dengan gaya arsitektur klasik khas Belanda.,4,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Hanifa cicilia,BURUK! KETERANGAN PAKET SUDAH DITERIMA. TAPI YG BERSANGKUTAN TIDAK MENERIMA BARANG!!!!!,1,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Zahir,salah satu bangunan bersejarah yang cukup ikonik di kota Surabaya,5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Romy Arya,"Jayalah BUMN Indonesia, kalian harus mampu bersaing secara sehat",5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Roni Yoes,Salah satu gedung peninggalan Belanda yg kokoh kuat,5,9 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Natalia Cristiani,Servis memuaskan petugas ramah dan sangat membantu,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Dian Calleia,Tidak ada bintang lebih rendah lagi selain bintang 1,1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,maulana prada,"Dari tgl 22 sampai sekarang belum sampai juga ,,di lempar kesana kesini..",2,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,anwar raihan,Pelayanan kirim barang keluar negri agak lambat,3,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Al Rouf Rachman,"Luas, nyaman, adem, ada western union.",4,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Alfiansyah Azam Chamdani,Pelayanan untuk leges materai sangat baik dan cepat,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Endri Endrianto,Pusat pelayanan pos yang lumayan lengkap,4,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Sindi Seviani,Memgagumi bangunan indisny yg dirawat dg sangat baik,4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ferynt Sby,"Fasilitas kantor yg luas,bagus,nyaman",4,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Iko Maretha Hadi,Kantor pos di surabaya yg sangat authentic.,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Marnoto NA,"Kantor pos besar surabaya,tempat bersejarah di kota surabaya",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,lucky joe,saya telepon gak diangkat. saya telepon hari Sabtu jam 08:05,1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ahmad Rizkyka,Tempat yang sangat nyaman untuk kirim surat dan barang 😍😍😍 …,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Hadi Gunarto,Loket cuma buka 1,4,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Hanif Wahyu Firmansyah,PENGIRIMAN BARANG STATUS SELESE ANTAR TAPI GAK SAMPAI DITEMPAT TUJUAN,1,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ardyan Syafaat,"parkir luas, gedung masih oriental jaman dulu",4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Katmuri Item,Tempatnya nyaman autletnya banyak pelayanan cepat,4,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Miando Wibowo,"Rame, tapi cukup cepat pelayanan nya",4,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,a603ng noegroho,"Bersih, nyaman, pelayanan baik dan ramah.",5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ndah Ernawati,Kok tdk d angkat angkat dr td d tlp berkali kali,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Heri Kurniawan,"Kantor Pos Kebon Rojo Surabaya
Pusatnya kantor pos di Surabaya",5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,MZ MOCHI,Nomer tlpn knp cuman buat pajangan di tlpn juga GK diangkat,1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,budi hartono,Tempatnya klasik seperti di jaman sebelum kemerdekaan,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Jeremy Esa Saputra,Pegawai nya sangat ramah dan pelayanan nya cepat,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Muhammad Robi,Saya merupakan bagian dari Kantor Pos Pusat Surabaya.,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,sholawat cinta channel,"Kantor pos pusat kota surabaya, gedung bersejarah",5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Hendrachiku,Tempat berkirim yg sangat strategis banget,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,endar sasmito,Kantor pos dengan bangunan tua yang bersejarah dan artistik,4,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Faizal Faizal,Antam sudah pindah ke jalan pemuda nomor 27,5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,aloysius alfa,Hati hati saat membeli emas disini,2,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Thomas Johnson,kantor pos nya nyaman  dan besar,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Laurentius Eric Setiawan,Customer service tidak bisa di hubungi sama sekali,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Dharma Subrata,Tempatnya luas dan dekat dengan tugu pahlawan,4,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Samsul Arifin,Kantor pos dengan arsitektur bersejarah di surabaya,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,sigit pitoyo,kantor pos terbaik,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Tanggal Nom,Kntr pos pusat dan terbesar di surabaya,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,dwi lutfi budianto,pelayanan cepat dan banyak tellernya,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Kulo tresno sampean,Jasa pengiriman dan dokumen penting.,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Annisa Firdaus,"Pelayanan bagus, gedung berfungsi dengan baik.",4,Diedit 7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Arifin Suqpin,bangunan masih asli dan terawat,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Luther Ginting,"Tempatnya bagus,bersih,rapi",5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Myra Tuka,Kantor pos tertua di surabaya,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,MOCHAMAD ANIS,Lagi rame ambil blt,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Nugraha Putra Pamungkas,gaada toiletnya,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Bhakti Anantya Wicaksono,Kantor pos besar di Surabaya dan Jawa Timur,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Faraida Arvilla,Petugas ramah. Pelayanan cepat. Terimakasih 👍 …,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Moch Subchan,Tempatnya luas,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Dutchi Anto,salah satu bangunan cagar budaya,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,gema gerima,Apa sudah bisa daftar COD?,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Lulut Kuswantoro,Pelayanannya lama bangetrt,2,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Yasin Fadillah,Tempat ngambil STR,4,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,qioqio script,"di tlp tidak diangkat2 ,  waduh payah neh",1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,GIGA channel,Pelayanannya cepat,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Moch Syafi'i,Cukup cepat layanannya,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Uswatun Chasanah,Tempat pelayanan masyarakat,3,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Shindu Raditya,Bangunannya bagus,4,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Arsya Breettd Official,Pelayanan baik,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Laila Naam,Bapaknya baik,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,mas duki,Pelayanan ramah dan responsif,4,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Tri Ardi,Selalu jafi pilihan terbaik,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,XD,Pengiriman lambat woe,1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Giovanni Winarta (Gio),Kantor pos besar di Surabaya,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Tuwek Plafon,"Sangat membantu Sekali,",5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Astani Aas,Tempat strategis,3,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Kenangan Manis,Bagus tempatnya sekarang,5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Adiel Baydar Nafies,Pelayanan cepat dan bagus,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Shony Chasinul K,Tempatnya tempo doeloe..,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Erwanto Arif,Pelayanan ramah cepat,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,MOH. SYAFII,"Great
Bgus luas",5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Casey AW,Petugasnya cantik cantik,5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Agus Kurniwan,Pelayanan payah,4,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Arif Khunaifi,Kantor Pos bersejarah...,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,adicentras pt,Manteb,4,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Dwi Cahyo Susilo,bersih nyaman dan cepat,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,muhammad ichwan,Tempat untuk kirim barang,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,rachmat sugian noor,parkir luas,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ana Ubna,Ya cukup lah..,3,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Isma Diyanto,Kirim barang dan surat,4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Celco Ng,susah di telpon,1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,YAGAMI,Bagus clasic,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Roylea 1201,sangat buruk,1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Agung Perkasa,Siip,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,richie sebastian,Susah dihubungi,2,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,CERITA PUTUT,bangunan cagar budaya,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Buyung Cahya Perdana,Bagus,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Nizar H. P Extended,sejarah,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Meiko Kdr,Pos indonesia juara...,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Narasi Film,Tutup tutup,1,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Joelian CYBER,Lokasi Luas,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Lucky Rahardjo Raditio,Bersejarah,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Husnul Hotimah,Menyenangkan,3,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Bude Piyu,Lawang sewu,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Faradina Salamah,Tempatnya 👍🏼 …,3,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ronny Hidayat,Jarang kesini,4,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,N Eka Nugraha,semangatttt bersaing ditengah gemuruhnya persaingan jasa paket...,4,4 hari lalu
Kantor Pos Pusat Surabaya Kebonrojo,sultan imam assyafi'i,"Apa itu kantor pos, kalau tidak mau buka ekspedisi tutup saja. Pengiriman ekspres tidak tepat waktu, panggilan tidak diangkat bahkan dimatikan. Setiap postingan harusnya seperti ini, tapi saya masih belum mendapat tanggapan.",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,sheilly yuliani,"Saya sangat menyukai kantor pos ini! Yang tertua di Surabaya dan terbesar. Bangunannya masih ikonik dan bersejarah dari tahun 1920-an, arsitekturnya monumental. Masih ada filateli yang menjual prangko bekas. Mereka menawarkan banyak layanan seperti membayar tagihan, mengirim uang, membeli emas untuk investasi. Pelayanan mereka juga sangat baik dan ramah. Saya kirim surat ke Australia, biayanya hanya Rp10.000 menggunakan prangko. Pengalaman pertama saya mengirim surat di era digital ini. Kalian harus mencoba pengalaman ini.",5,Diedit 5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Coco Eric,"Ambyar rek... Enaknya pakai layanan flash POS khusus di Jember Suroboyo. Katanya tiang petir, tapi kenapa lambat? Misalkan posisi dikirim melalui kurir, dan tidak sengaja dikirim. Saya tidak tahu, saya tidak kenal orang asing. Bagaimana …",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Argya P. Budihandojo,Pelayanannya sudah membaik selama bertahun-tahun. Dulu saya pernah mengunjungi kantor pos ini karena ada pusat filateli yang menjual perangko antik dan mata uang asing/Indonesia kuno.,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Yenni Dwi Kurniawaty,SAYA TIDAK BISA BAYANGKAN INI ADALAH PERTAMA KALINYA SAYA MENGANGKAK KAKI DI TEMPAT BERSEJARAH INI! Salah satu bangunan tua di Surabaya yang akan menceritakan banyak hal tentang Bung Karno dan sekolahnya. Suasana luar biasa dan staf yang luar biasa.,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,hasan ism,"Pelayanannya cukup bagus. Tapi saya heran kenapa tutup padahal saya datang jam 18.30 pada H+3 Idul Fitri, padahal tertulis buka. Mungkin ada penyesuaian waktu kerja menjelang hari raya Idul Fitri. Sebaiknya datang sebelum pukul 15.00.",5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Wiwin Adi,"Antri BLT lamaaaaaasaaaaa ne bossq,. Mulai selai 1000-1300 lom slesai",3,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Arya Adikristya,Kantor Pos tertua di Surabaya. Itu dibangun pada abad ke-20. Bekas Sekolah HBS tempat Bung Karno bersekolah.,4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,salsabila akila,"Lek wes kebengen yo kirim kesini, nayamul lek ono order kebengen",5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,eric soejatno,Salah satu tempat bersejarah di Surabaya dan sekarang digunakan sebagai kantor pos terbesar di Surabaya,5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Lynda Nophy,"Kantor Pos Terbesar di Surabaya, bersih dan bersejarah😘 …",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Coco Eric,"Ambyar rek... Enaknya pakai layanan flash POS khusus di Jember Suroboyo. Katanya tiang petir, tapi kenapa lambat? Misalkan posisi dikirim melalui kurir, dan tidak sengaja dikirim. Saya tidak tahu, saya tidak kenal orang asing. Bagaimana kurir di antara mereka. Lalu bagaimana jika hal ini terjadi. Retio adalah layanan pengiriman yang nyaman.",1,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Howdy Traveller,Ikonik | Cepat | Posting,5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Bennylovescoffee Bennylovescoffee,"Tempat besar, bangunan bersejarah, dan pelayanan bagus",5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Sahri Bandono,Bangunan cagar budaya surabaya...😁🤟🏼 …,5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Antonius F,Layanan mereka lebih cepat dari sebelumnya,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Choirul Hadiev,"humanis, bersih dan sejuk",5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Ratna Dewi Puspitasari,Kantor Pos terbesar di Surabaya,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Shania Shania,Tempat untuk menerima pesanan saya dari AS.,5,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Knalpotpedia “muffler shop purbalingga”,kurirnya ketiduran,1,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Tintun Martin,Gedung kantor pos bersejarah,3,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Yamin Nathaniel,Kantor pos antik lama,5,8 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,iwak arwana,Karena,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Deby Wulan,"Tempat yang bagus, porsi yang bagus",4,7 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Kiyw,tampak alami sampai sekarang,5,9 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Coffepology,Kantor pos rata-rata,4,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,hendrik prasetiyo,THR,5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Rustam Rustam,Kereeen,5,5 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Naw,tempat legenda favorit,5,4 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Po ser,Tempat tua yang bagus,5,6 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,hatno wiyanto,Oke,4,9 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Risky Uisetiawan,28 Agustus 2015,5,9 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,fauzi bakhtiar,Bangunan megah,5,3 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Mingat Innocent,Historis,5,2 tahun lalu
Kantor Pos Pusat Surabaya Kebonrojo,Asyam Mulayyan Dary,Tempat yang keren,5,9 tahun lalu
