Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Fatmawati,Aris Munawar,Pelayanan profesional,5,2 hari lalu
Kantor Pos Fatmawati,Milyan Motor,"Karyawannya gercep2, Pertahankan dan tingkatkan",5,2 hari lalu
Kantor Pos Fatmawati,Riyanto Nugroho,Pelayanan sangat ramah,5,2 hari lalu
Kantor Pos Fatmawati,튀김,"Di sinilah Anda bisa menemukan parsel EMS dari Korea (Jakarta Selatan, Kemang Village). Kadang-kadang saya menerima panggilan telepon, tetapi kali ini saya tidak menerima panggilan meskipun sudah beberapa minggu sejak saya tiba di sini, jadi saya sendiri yang mengangkatnya. Sebelum kesini, saya mampir ke Kantor Pos dekat rumah saya untuk mengecek keberadaan paket EMS, dan lain kali saya rasa akan segera kesini jika sudah lama. Bayar pajak Anda di gedung kantor utama, ambil kwitansi, keluar dari gedung kantor utama dan pergi ke gedung kecil di sebelah kanan, tempat banyak paket EMS disimpan. Di sana, Anda bisa menunjukkan bukti pembayaran pajak dan mengambilnya.",5,4 tahun lalu
Kantor Pos Fatmawati,Haruko Kogiso,"Hari kerja di akhir bulan relatif sepi. (Menurut pekerja kantor pos) Anda juga dapat dengan mudah mengirim EMS di sini. Karena kami berafiliasi dengan DHL, EMS juga dikirimkan bersama dengan barang DHL, namun harganya lebih baik jika menggunakan EMS.",5,3 tahun lalu
Kantor Pos Fatmawati,AToyZ,"Tempat yang bagus, tanyakan saja kepada satpam jika Anda tidak tahu harus ke mana dan mereka akan membantu",4,Diedit 6 tahun lalu
Kantor Pos Fatmawati,Sandi Sandi,"Ada seorang karyawan bernama Laras yang sangat buruk dalam berurusan dengan pelanggan. Wajahnya sangat tidak menyenangkan saat berhadapan dengan pelanggan. Saya tidak suka ini sama sekali. Dia adalah karyawan yang sangat, sangat, sangat buruk. Ini bukan pertama kalinya. Setiap kali dia berurusan dengan mereka dengan buruk. Saya tidak suka ini.",1,7 bulan lalu
Kantor Pos Fatmawati,Isabelle Huntoro,"Pekerja pos di sana sangat ramah, mereka hebat!!!",5,5 bulan lalu
Kantor Pos Fatmawati,Maya,"Parkir mudah. Bersih. Mudah ditemukan. Ada layanan western union di sini.

Layanan pos menawarkan layanan paket terdaftar internasional jika Anda ingin mengirim oleh-oleh ke teman/keluarga di rumah. Layanan ini buka 24 jam.",5,4 tahun lalu
Kantor Pos Fatmawati,hendra yaputra,Lokasi bagus dan pelayanan bagus. Banyak tempat parkir.,5,6 tahun lalu
Kantor Pos Fatmawati,Hannum Siswaya,"Buka sesuai jam operasionalnya, tapi ya, menurut saya resepsionisnya kurang membantu dan kurang informatif.
Kalau ada masalah paket, saya sarankan langsung ke bagian gudang atau penginapan. Kebanyakan petugasnya ramah dan mungkin akan dengan senang hati membantu.",4,6 tahun lalu
Kantor Pos Fatmawati,Yann Penduff,"Kantor Pos andalan di Jakarta Selatan.

Antrian panjang, tetapi staf sangat membantu, dan melakukan pekerjaan.
Bangunan ini memiliki fasilitas yang ketinggalan jaman dan masih dapat ditingkatkan secara signifikan.

Bintang 5 untuk staf, bintang 3 untuk fasilitas.",4,9 tahun lalu
Kantor Pos Fatmawati,jani,Kantor Pos terbesar di Jakarta Selatan. Tempat parkir besar. Lokasinya berseberangan dengan RS Fatmawati. Saya pergi ke sini untuk mengirim paket ke luar negeri dan para staf membantu saya. Kerugiannya adalah; harga kiriman tercatat naik sejak awal 2019!!,4,5 tahun lalu
Kantor Pos Fatmawati,Dedy Irawan,banyak sekali perbaikan yang telah mereka lakukan. salah satunya adalah respon yang cepat dan tepat waktu. POS Indonesia menjadi salah satu kantor pemerintahan terbaik,5,7 tahun lalu
Kantor Pos Fatmawati,Arief Ashar,"Terletak tepat di seberang Rumah Sakit Fatmawati. Ini adalah pusat regional Kantor Pos di Jakarta Selatan. Bagian belakangnya cukup luas, beberapa kotak pos bisa muat di sana. Gedung di sebelahnya digunakan untuk mengambil barang impor yang dikenakan bea cukai.",3,8 tahun lalu
Kantor Pos Fatmawati,Satya Rahadhian,"Kantor Pos terbesar di Jakarta Selatan. Lokasi sangat strategis, dekat dengan stasiun MRT",4,setahun lalu
Kantor Pos Fatmawati,Венера Богомолова,Western Union Money Gram berfungsi. Layanannya cukup cepat.,5,2 tahun lalu
Kantor Pos Fatmawati,Febriany Purnama Sari,Buka selama 24 jam seminggu penuh. Anda juga dapat mengirim paket Anda ke luar negeri.,5,8 tahun lalu
Kantor Pos Fatmawati,iskandar ray,Bagus... 24 jam...,5,5 tahun lalu
Kantor Pos Fatmawati,Riobie McShamroog,Kantor Pos yang bagus,4,5 tahun lalu
Kantor Pos Fatmawati,コモド先生（Komodo Sensei）,"Jika Anda tinggal di Jakarta Selatan, Anda akan pergi ke kantor pos untuk mengambil paket Anda dari Jepang.",4,5 tahun lalu
Kantor Pos Fatmawati,Ahmad Fauzan Arfan,Sederhana,5,setahun lalu
Kantor Pos Fatmawati,takeme there,Pelayanannya luar biasa. Stafnya sangat membantu!,5,5 tahun lalu
Kantor Pos Fatmawati,Lukki Raharjo,Mereka memiliki layanan 24 jam & penjemputan,5,3 tahun lalu
Kantor Pos Fatmawati,Adestya Subiakta,Datang ke sini dua kali. Dapatkan layanan hebat.,4,9 tahun lalu
Kantor Pos Fatmawati,Isco Pebrian,Begitu cepatnya suratku ke Jepang,5,8 tahun lalu
Kantor Pos Fatmawati,Sophian covid,Kerja bagus !!!,5,6 tahun lalu
Kantor Pos Fatmawati,Ridei Karim,Cara klasik untuk mengirim pesan Anda,4,4 tahun lalu
Kantor Pos Fatmawati,Haris Saleh Haq,Tempat untuk mengirim uang ke negara lain,4,5 tahun lalu
Kantor Pos Fatmawati,Asepsolih Sutarman,Bagus 👍 …,5,3 tahun lalu
Kantor Pos Fatmawati,SLAMET RIYADI,Ke belakang,5,3 tahun lalu
Kantor Pos Fatmawati,Fikri Hawari,Tempat yang bagus dan bagus,5,4 tahun lalu
Kantor Pos Fatmawati,eugene christo,Sejauh ini baik-baik saja,5,4 tahun lalu
Kantor Pos Fatmawati,Adam Shafiq,sangat,1,2 tahun lalu
Kantor Pos Fatmawati,Guntur Subintoro,Bagus dan bagus,5,2 tahun lalu
Kantor Pos Fatmawati,LHJ 212,pelayanan yang baik,5,3 tahun lalu
Kantor Pos Fatmawati,Fazli Umar Faruq,Warisan,5,7 tahun lalu
Kantor Pos Fatmawati,Rizwan Hamdi,Tempat yang bagus,5,5 tahun lalu
