Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Indonesia Tangerang,Mama Bungsu,"Jasa pengiriman terlelet se nusantara,tak mau berbenah baik dari segi waktu pengiriman,layanan aplikasi,semuanya lambat dan gk up date",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Rockie Ejerchito,"No telepon kantor tidak ada jawaban ini di kantor kosong atau gimana ya?? Ga mungkin kan semua nya nganter paket masa ga da yang piket
Ada yang tau no telepon pos Tangerang

Ada yang tau",2,4 tahun lalu
Kantor Pos Indonesia Tangerang,berli aditya,Beli materai kesini harga resmi dan pasti asli,5,8 bulan lalu
Kantor Pos Indonesia Tangerang,Indah Rubiasari,Silahkan kirim paket luar dan dalam negri dan surat anda di kantor pos bs pick up gratis hub no WA.083 8755 69050,4,4 tahun lalu
Kantor Pos Indonesia Tangerang,Ahmad Yogi,"Kiriman kadang macet terus gak sesuai estimasi, mohon kerja samanya🙏🏻 …",1,2 tahun lalu
Kantor Pos Indonesia Tangerang,Saiful udin,Alhamdulillah sekarang kantor pis Tigaraksa hari minggu dan hari libur nasional buka loket sehingga publik bisa bayar apa saja...teimakasih,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Daden Mursyid,"Pelayanan ramah,bisa pickup kiriman juga ga perlu cape2 datang ke Kantor Pos",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Yulia Ponidi,"Tutup aja kantor posnya , kurirnya gak niat kerja , makan gaji buta , udah 3 minggu sim saya gak di kirim ,",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Pramidita Resyakila,Baru kali ini saya kirim paket k alamat demak kok smp tangerang 1.saya tlf 10 x gak ada yg angkat 2.saya komplain bilangnya salah input 3.alamat sudah jelas saya tulis ... Trs gimana saya tahu paket saya sampai mana... Minta tolong dong infonya,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Egi Ginanjar,"Jasa antar kurir sangat mengecewakan, barang sudah di tangerang dari tgl 23 tapi sampai tanggal 27 saya belum dapat barangnya",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Fitroh Salamah,Dari masa ke masa makin bagus kantor pos inih... Semoga pelayanan nya pun demikian,4,4 tahun lalu
Kantor Pos Indonesia Tangerang,Savety Priardi N,"Cukup nyaman,kinerja standar lah..namanya jga layanan subsidi...sip mantap lah..cukup berguna banyak layanan sosialnya buat masyarakat jga...",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Alexander Agustinus,TOLONG UNTUK MASALAH PARKIRAN ITU LEGAL APA ILEGAL TUKANG PARKIR NYA ?? MASA TUKANG PARKIR KERJAAN NYA MAIN HP GILIRAN UDA DIBAYAR MALAH KABUR TARIKIN KEQ PINDAHIN MOTOR KEQ TINDAK TEGAS TUH JANGAN CUMA MAU DUID AJA,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,countrydv1 new,Jelek banget pelayanannya...dan call center sama sekali cuma tulisan angka doang yang sama sekali gak bisa diakses....paket lama sekali baru sampai..,1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Budi Wahyudi,Buka ontime pelayanan sangat baik,5,2 tahun lalu
Kantor Pos Indonesia Tangerang,muhammad andri,"gimana sih POS INDONESIA,kka saya ngirim barang dari hari Sabtu TGL 23-12-17 SAMPAIIIIIIIIIII SEKARANG BARANG SAYA BELUM SAMPE.

SAYA UDAH KASIH ALAMAT PERUSAAN SAYA,KENAPA ITU????????

TOLONG JELASKAN?",1,7 tahun lalu
Kantor Pos Indonesia Tangerang,pria teraniaya,"Ini kantor pos, di informasinya hari ini buka sampe jam 14:00 tapi di telepon sampe 10 X ga di angkat sama sekali.. 🤦‍♂🤦‍♂ …",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,romana m,"Pengiriman dari luar negri, udah dari tanggal 14 kantor pos , sampe tanggal 24 ga sampe sampe pak",1,3 tahun lalu
Kantor Pos Indonesia Tangerang,Devi Damayanti,"security nya ramah,pelayanan nya cepat,tidak menunggu lama,tempat nya bersih adem parkiran lumayan luas oke banget👍 …",5,2 tahun lalu
Kantor Pos Indonesia Tangerang,didi ubaidilah,"Kantor Pos Indonesia Tangerang 15000
Tempatnya strategis ,nyaman ,aman bagi karyawan dan masyarakat
Mantap om encang encing enya babe",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,sigit gunarko,Paket pengiriman ekspress dari solo ke tangerang udah 3 hari belum nyampe pelayanannya tolong perbaiki lagi,3,5 tahun lalu
Kantor Pos Indonesia Tangerang,Raja Ratman,"petugasnya teledor ga niat kerja!!!kirim surat kilat khusus dari kampung tanggal 29 sep 2020 sampai sekarang ga nyampe""!!!!!!coba di tracking tanggal 3 okt 2020 masih ada di kantor pos ini!!!!ditanyain sama petugas yg bersangkutan katanya lg proses investigasi terus!!!!!!udah 2 hari jawabannya tetap sama belum ketemu!!!!!!!kapok,sekapok-kapoknya pake jasa pos cukup sekali ini saja,ga bakalan lagi pake jasa pos!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Aang Mufarij,"Cargopos cepet  tetep aja pengiriman nya lambat.. Udah berapa hari pengiriman gua gak sampai"".",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,eko sapto,"Sangat buruk
Pakai pos expres estimasi 2 hari sampai
Sampai selkarang ga sampe2",1,2 tahun lalu
Kantor Pos Indonesia Tangerang,Agus Abdul,"Pelayanannya sangat bagus termasuk jangkauannya saor pelosok indonesia,banyak pilihan produk,dan petugasnya ramah2..top markocop deh.",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,cah boyolali93,Ya ampun paketan hampir seminggu gk kunjung datang di tunggu tunggu gk dateng2 gmn ini pelayanan nya hadeh ampun ampun 😕 …,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Azisabdul 71,Pelayanan kantor pos tangerang sudah bagus kiriman cepat sampai dan kurirnya ramah,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Retnayu Dini,"Maaf mau tanya
Kenapa sekarang sering error ya sampek² engga bisa kirim paket?
Tolong dijawab
Makasih",2,4 tahun lalu
Kantor Pos Indonesia Tangerang,Met Dzola,"Engga profesional jasa pengiriman yg bikin emosi jiwa.
Ganti jangan pos Indonesia jadiin posyandu aja.",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Jis M0th,Minta nomor kontak/wa kurirnya dong buat pengecekan pin adsense google..,1,3 tahun lalu
Kantor Pos Indonesia Tangerang,ahmad chanafi,"mending tutup aja pos indonesia. kerja ga becus bayar mahal"" suruh diambil di kantor. kurir dibayar buat apaan ?",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Abeng Cuma Abeng,Kecewa bgt paket belum sampe udah 2 minggu malah suruh ambil di kantor pusat..,1,8 tahun lalu
Kantor Pos Indonesia Tangerang,acenk jhoe,"selamat pagi.maaf sebelumnya.bapak/ ibu klu buat legalisir ijasah di hari sabtu apa minggu bisa gk,terima kasih",4,3 tahun lalu
Kantor Pos Indonesia Tangerang,kedai roentah,"mengecewakan, kiriman 3 hari udah sampai tangerang. sudah seminggu lebih tapi gak dianterin......!!!!",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Phevy Zulfi,Return duit saya lama banget sampe 7 bulan ga cair cair ... nominal nya 300rbuan.. asuuu,1,3 tahun lalu
Kantor Pos Indonesia Tangerang,Endri Tj,Lemooot ekspedisi nya,1,4 bulan lalu
Kantor Pos Indonesia Tangerang,Singgih Prasetyo,Pengiriman via kantor pos sekarang lebih cepat.semoga amanah dan konsisten selau,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Chuntum Chairani,"Hampir tiap minggu pakai jasa pos, dan rutin ke kantor pos Tangerang. Pelayanannya oke dan mudah :)",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Siti sarah fitarawati,"Selalu kirim pake pos, Alhamdulillah ngga pernah kena kendala selalu cepet sampai 🥰👍👍👍 …",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Syukron Fachry,"Kantor pos sekarang sudah bagus dari pelayanan,kiriman cepat sampai saya puas",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Mc ambar,Kalo gagal kirim alamat kurang lengkap  kenapa ga telpon dulu . Ga ada kabar ga jelas paketnya,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Fitria Habibah,"Ya begitulah pelayanan plat merah, gabisa di harapkan lebih kwkwk",3,setahun lalu
Kantor Pos Indonesia Tangerang,Tiko Bong,"nyesal .... kiriman tanpa kabar, tidak terkirim pun tanpa kabar, telp sulit di hubungi , nyesal pake kantor  pos",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Eni Fufu,"Paket saya dari malesya mendarat tggl 7 april disni tapi belum juga sampai ke alamat saya
Bagaiamana ini??",1,3 tahun lalu
Kantor Pos Indonesia Tangerang,T N,saluran teleponnya cuma hiasan..ditelpon ga pernah ada yang jawab. Mau tanya status paket aja susah banget kaya mau ketemu presiden.,1,8 tahun lalu
Kantor Pos Indonesia Tangerang,WMartin,Ngambil uang di persulit sampe nungguin Berjam jam,1,10 bulan lalu
Kantor Pos Indonesia Tangerang,Rustan Ajah,Kantor pos tangerang semakin baik pelayanannya semoga semakin jaya.... Puas memakai jasa pos👍👍👍👍 …,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Parningotan Silalahi,Lokasinya strategis dan dekat stasiun Tangerang serta depannya Robinson Tangerang,5,8 tahun lalu
Kantor Pos Indonesia Tangerang,Junior Ramadhan,Gila paket motor ga dateng dateng!!!! Cirebon tangerang doang masa sampe seminggu lebih!!!! Nyesel!!!! Masih mending pake expedisi lain!!!!,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,tomi Shaleh,"Belum berani kasih himbauan ""PARKIR GRATIS""
hayoooo..",1,11 bulan lalu
Kantor Pos Indonesia Tangerang,Ira Wati Dewi Listiani,Nomor telfon selalu sibuk terus. Kecewa banget. Padahal mau melacak paket,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Nyitnyitt,fungsinya di cantumin no telp itu buat konfirmasi..apalg nextday,1,setahun lalu
Kantor Pos Indonesia Tangerang,Cahyo gaming,"Mau nanya min, apakah pengambilan stnk bisa di kantor pos tangerang pada hari sidang?",3,2 tahun lalu
Kantor Pos Indonesia Tangerang,Camin Jee,"Terima kasih kantor pos ,,, setiap pengiriman tidak ada kendala dari dulu,,,, cepat dan murah 🙏🙏🙏🙏 …",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,triple di,"Telpon ga pernah diangkat, paket dokumen express udah 6 hari belum sampai...",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Adi Comel,Tempat strategis dan buka loket pelayanan lebih panjang waktunya.......transaksi bisa kapan saja....💯👍 …,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Durni Asih,"Kapok pok...pokonya,masa hrus nyusul kesono,paket biasanya di anter bukn di jmput...",2,4 tahun lalu
Kantor Pos Indonesia Tangerang,Santoso Santoso,"Sangat bagus sekali, apalagi di bantu oleh mba Fauzia. Pertahankan service yang telah baik..",5,2 tahun lalu
Kantor Pos Indonesia Tangerang,Johan Deng,Media pos tertua dan terjangkau di kota tangerang. Tempatnya oke mengikuti perkmbgn zmn yg ada minim fasilitas yg oke saja dan kndisi gdung tmpak krg modern,4,7 tahun lalu
Kantor Pos Indonesia Tangerang,ahmad Yani,Di tunggu tunggu. Batal ngirim masa. Ekspedisi macam apa ini. Seharusnya kelarkan barang yang statusnya antar.,2,6 tahun lalu
Kantor Pos Indonesia Tangerang,Eddi Pardo,Posisinya strategis..mau kirim paket atau dokumen.bisa datang langsung dan juga ada layanan pickupnya,5,Diedit setahun lalu
Kantor Pos Indonesia Tangerang,Deden Nurdiansyah,"BUMN model pos indonesia pasti kalah lawan swasta, ceo'a gx kompeten, pasti kalah sama kiriman swasta, tetap majulah BUMN ku....",4,Diedit 7 tahun lalu
Kantor Pos Indonesia Tangerang,yuni tambunan,"Barang yang saya kirim kenapa belum sampai ya?
Tolong cek soal.a udah 4 hari belum sampai",2,8 tahun lalu
Kantor Pos Indonesia Tangerang,Muhammad Baihaqi,"Sdh 5 hari barangnya belum sampai"", ambil kilat tpi lambat... Harga tinggi lagi",1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Ilyas Rais,Semoga Pos Indonesia menjadi Jasa Pengiriman Yang Lebih baik lagi khususnya Daerah Tangerang Raya.,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Harly Volfoxs,Kedubrak ....banget surat pengambilannya datang...... Ketika mau diambil barangnya ngak ketemu....... Bikin mondar mandir aja...nih,1,8 tahun lalu
Kantor Pos Indonesia Tangerang,juleha july,G jls bngt alamat lengkap d blng brmasalah paket d tahan g dkirim2      ...ada no tlpon knp g d telpon herannnn...,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Mohammad Rendi Bagaskara.,Parah..ga bisa di harapkan..paket dari tgl 16 lum nyampe..hadeh...dah satu aja bimtang nya....,1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Asep Rohman,Kantor Pos Tangerang sekarang lebih tertata rapi dan nyaman untuk bertransaksi... terimakasih PT Posindo,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,defi efendi,Gimana ini dana COD sudah 1 minggu kok blum jg disetor.woy konsekwen dong sma pkerjaan,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Perintis Map,"Sekarang kantor pos hebat ya, baru kamaren dikirim sekarang sudah sampai. Terimakasih Pak Pos",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Sepatu_ Koelit,"Anjir lhh paket gw GX Dateng"" udah 4 hari pecat aja lhh kurir nya asw",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Irfani Affan,"Gua suka petugasnya ramah, cuma pak satpam yang gua temuin disini agak kurang ramah. Kalo bisa lebih kalem sih kayaknya asik.",3,6 tahun lalu
Kantor Pos Indonesia Tangerang,Sunaryo Ayah,Kantor pos pelayanannya yg sangat baik...TOP BGT DEH,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Ade Wawan,Ini gimana sih masa gagal terus dah dua kali anter bukan nya nelpon itu alamat nya ke pabrik loh bukan rumah pribadi,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Rahmadi Eko putro,Untuk pengurusan/pembayaran tilang STNK cepat ga ribet,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Buyung Nurdin,Ga bisa QR CODE ATAUPUN TRANSFER UNTUK PEMBELIAN MATERAI,1,setahun lalu
Kantor Pos Indonesia Tangerang,Juan Fery Situmorang,"Tempatnya nyaman, fasilitas lengkap.",4,4 tahun lalu
Kantor Pos Indonesia Tangerang,Yuna Ayuna,"Kantor pos Terbaik,tidak perlu ragu lagi kita untuk menggunakan jasa pos.💯👍 …",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,matthew axel hiu,Kantor pos ini kalau di tlp tidak pernah jawab.mohon pemerintah tangerang menanggapinya.sebab ini untuk kepentingan rakyat tangerang.sekian thx,1,9 tahun lalu
Kantor Pos Indonesia Tangerang,Redmi 4x,Bangga kirim surat dan paket di kantor pos cepat dan ramah pelayanannya,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,adi west,Mending gak usah beli barang dah kalau pake kurir ini,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Rini Adha,Aku kirim ke luar negri sampai tepat waktu plus murah dibanding yg lain,5,2 tahun lalu
Kantor Pos Indonesia Tangerang,Apaw Bbl,Lama bngt dri tgl 1 smpe skrng pket blm dtng juga malah d bwa muter2 pketnya😢 …,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Saeful Bahri,Kantor pos Tangerang semakin bagus pelayanan nya.. Semoga kantor pos Tangerang jaya👏👍👍👍👍 …,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Mute Mut,"Kantor pos tangerang luar biasa sangat baik.
Sukses terus untuk kantor pos Indonesia tangerang",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,putriandani utami,Hari minggu & libur tetap buka.. termasuk libur hari lebaran pertama kemarin,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Rezki Nanda,Beli materai di sini,4,6 bulan lalu
Kantor Pos Indonesia Tangerang,Riki Farlindungan,Kantor pos tangerang sekarang sudah bagus dan kirimannya cepat sampai.,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,antonius eka,"Ada tlp ga perna di angkat barang kaga sampe"" ini mending bangkrut aja dah",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Sami Nogami,"Pelayanan yang istimewa, cepat, tepat dan hebat

I love you pos Indonesia",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Reze Quell,Kantor pos terbesar di kota tangerang. Pelayanan sudah ok parkir cukup luas.,5,7 tahun lalu
Kantor Pos Indonesia Tangerang,newbi chanel,Pelayanan yg baik.. makasih buat mba nya yg lupa nama nya tp ingat wajah nya :) .he,5,7 tahun lalu
Kantor Pos Indonesia Tangerang,aink tea,Uda bagus dibanding dulu pos skrg. Msh buka sbtu sampe sore.,5,8 tahun lalu
Kantor Pos Indonesia Tangerang,hasyim calligraphy pen,Pelayanan nya sangat ga bagus. Petugas malas2 an. Kecewa jauh2 dateng,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Laurensius Steven,"barang dari seller sudah sampai disana tapi tidak diantar juga, telp gak diangkat...",1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Dwi Budiyanto,"Pengiriman nya sesuai waktu, pelayanannya ramah",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Kusnul khotimah,"Buat apa ada telepon, kalau di telepon berkali2 aja gak di angkat .",1,setahun lalu
Kantor Pos Indonesia Tangerang,Local Traveler,"Parah bgt ditelpon ga angkat2, pengiriman lama",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Padang Kun,Sangat tdk nyaman menggunakan jas pos kilat kusus ini!,1,7 tahun lalu
Kantor Pos Indonesia Tangerang,vivififipipi,Ok. Bisa ambil WU disini.,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,BANG OMAN,Armada transportasi nya banyak tapi pengiriman nya kaya siput lama banget,1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Muhammad Nurul Asmin,Lubang pepe... barang saya dari tanggal 10 dikirim smpe sekarang tdk dtang...,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,F A,kirim pos 3  minggu ga sampai . Parah,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Rrizal,Tolong dong surat dari google adsens di kirim ke alamat .udah 3 bulan ga sampai2 .,1,4 tahun lalu
Kantor Pos Indonesia Tangerang,Muhammadrizki Alfakir,Pegawainya ada yang jutek ga nyaman kalo dia Yang jaga suoer duoer jutek,1,3 tahun lalu
Kantor Pos Indonesia Tangerang,Krisna Bayu Perkasa,"Pelayanan sampah, minim informasi, mending ke ekspedisi lain aja",1,4 tahun lalu
Kantor Pos Indonesia Tangerang,andre tarigan,nomor yg tertera tidak bisa dihubungi. pelayanannya buruk. harap di perbaiki.,1,8 tahun lalu
Kantor Pos Indonesia Tangerang,Hadi Wibowo,Pelayanan bagus,5,3 bulan lalu
Kantor Pos Indonesia Tangerang,Adit Firmansyah,Bisa ambil uang dari western union ga si,2,setahun lalu
Kantor Pos Indonesia Tangerang,RM Ariodillah,"Sepengalaman saya selama berurusan disini, pelayanannya bagus 😁👍 …",5,5 tahun lalu
Kantor Pos Indonesia Tangerang,riko mersiyanu,Pelayanan kantor pos Tangerang kini semakin baik.,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Anto'yuli,Tarif standar kaya expedisi yg lainnya..,5,2 tahun lalu
Kantor Pos Indonesia Tangerang,Khairul Uzar,Pelayanan nya kelas bajingan,1,8 bulan lalu
Kantor Pos Indonesia Tangerang,Firman Syah,Pelayanan apaan nih... sangat miris melihat pekerja begini,1,7 tahun lalu
Kantor Pos Indonesia Tangerang,AGOFA Channel,"Pelayanan buruk, ayok lah pegawai negara kerja yg serius...!!!",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,Asep Sunarya,"Mending swasta aja yg ngelola.
Biar pelayanannya lebih bagus lagi.",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Suraya Suraya,Pos emg hebat... Alamat salah jg nyampe....!!!!,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Baren Saragih,"Pelayanan buruk, abal abal
Nama aja bumn tpi kek ... Ahhh sudahlah",1,7 tahun lalu
Kantor Pos Indonesia Tangerang,ari yuda tama,Tarif pengiriman murah di bandingkan jasa ekspedisi swasta.,5,7 tahun lalu
Kantor Pos Indonesia Tangerang,Hamba Allah,Kegiatan tiap bulan antar orang tua ambil uang pensiun,4,3 tahun lalu
Kantor Pos Indonesia Tangerang,Gibran cell Channel,Beli materai 30 pcs ngk bs diskon ... mhhh,5,9 tahun lalu
Kantor Pos Indonesia Tangerang,Abdul Harisjamil,Besok buka ga yaaa kantor pos pusat nya?,5,5 tahun lalu
Kantor Pos Indonesia Tangerang,Andhorid ID,Mampir buat nasegel,5,8 tahun lalu
Kantor Pos Indonesia Tangerang,Soedekill,"Mengirim berbagai dokument yang aman dan cepat, disini tempatnya",4,11 tahun lalu
Kantor Pos Indonesia Tangerang,Linda Krisna Dewi Astuti,Mantaps neh kantor pos tangerang,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Reza Dwi,Paketan udah 1 minggu gk dateng* ini gimana???,2,5 tahun lalu
Kantor Pos Indonesia Tangerang,Ibrahim Siregar,"Security with no manners,saya nanyabaik-baik  malah jawabannya gak enak .",1,7 tahun lalu
Kantor Pos Indonesia Tangerang,Iustitia Septuaginta Samben,"Pelayanannya buruk, pegawai tidak ramah
The services is so terrible, horrible, the employees is unfriendly and rude.",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Ridho Huda,"No cs susah di hub tidak dapat membantu..
Buruk pelayanan nya",1,9 tahun lalu
Kantor Pos Indonesia Tangerang,Irwin Permata,"Konternya tersedia banyak, petugasnya ramah, parkir memadai.",5,8 tahun lalu
Kantor Pos Indonesia Tangerang,ahmad kholid,"Pelayanannya cukup memeuaskan, ,dan sangat membantu",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Hery Venus,"Sudah nyaman & baik..,cuma sayang tempat parkir sempit...",4,9 tahun lalu
Kantor Pos Indonesia Tangerang,Arif Wibowo,"pada kemana sii yg kerja ???
ditelponin susahnya pake banget 😥 …",1,6 tahun lalu
Kantor Pos Indonesia Tangerang,RAHAYU RAHMAWATI,Tempat untuk transaksi pengiriman surat dan paket yg sangat baik,5,6 tahun lalu
Kantor Pos Indonesia Tangerang,Ngurahputu Riyanto,mulai tgl 25 oktober 2016 buka 24jam...mantabbbb...,4,8 tahun lalu
Kantor Pos Indonesia Tangerang,Lastia Safitri,Apakah bs untuk mengambil uang yg d kirim dr luar negri,3,5 tahun lalu
Kantor Pos Indonesia Tangerang,pohin lim,Kalo tlp ga perna di angkat ngapain juga di cantumkan no tlp payahhhhh.,1,8 tahun lalu
Kantor Pos Indonesia Tangerang,Dewi Ta,Saya puas menggunakan jasa layanan pos,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Asdi Naram,"Bagus, sangat membantu 🥺 …",5,setahun lalu
Kantor Pos Indonesia Tangerang,Mugi Yanto,Kantor pos luar biasa,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Hafidz Bachtiar,"Terkenal menunda pengiriman ke Kota Tangerang.
Payah, bagaimana mau bersaing?",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,Adi Saputra,Pak besok bukak enggak soal mau ambil paket.,5,5 tahun lalu
Kantor Pos Indonesia Tangerang,Singgih Prasetyo,Terima kasih atas pelayanan kantor pos,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Hendrik Jay,10 hari paketan belum diantar,1,6 tahun lalu
Kantor Pos Indonesia Tangerang,aliady suseno,buka setiap hari sampai jam 21:00 WIB,4,5 tahun lalu
Kantor Pos Indonesia Tangerang,Yudi Hernawan,"Pelayanan memuaskan, petugassangat ramah termakasih",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Arip Vlog,surat google adsen saya gak di kirim2 parah,1,3 tahun lalu
Kantor Pos Indonesia Tangerang,Akhtar Fatahillah Rasyidin,Itu nomor yg dipajang cm bohongan ya? Kok gak pernah diangkat?,2,7 tahun lalu
Kantor Pos Indonesia Tangerang,surahman rahman,Kantor Pos Ok Maju Prestasi jangkauannya luas.,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Sopian Online,Tempat ngambil google adsense khususnya wilayah tangerang,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,hezron rawildus,Pos disana masih kerja sama dengan wastern union ?terimaksih,3,7 tahun lalu
Kantor Pos Indonesia Tangerang,wahyudi enter,"KIRIM SURAT, PAKET, KENDARAAN BERMOTOR DLL
AYO KE KANTOR POS TANGERANG",5,5 tahun lalu
Kantor Pos Indonesia Tangerang,Putri Ayu Nabila,Tarif pengiriman murah untuk paket biasa,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Didi Kurnaedi,Makin banyak layanannya dan petugasnya ramah,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Taufik Aflakha,Tetep eksis walau banyak kompetitor sejenis,3,7 tahun lalu
Kantor Pos Indonesia Tangerang,Dwijo Siswoyo,"Kantornya adem,udah serasa di bank",5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Supaya 1970,"Dibanding jastip swasta,bagus pos lah",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Fikri Hidayat,"Pelayanan buruk, tidak ada respon saat di hubungi.",1,9 tahun lalu
Kantor Pos Indonesia Tangerang,Hastuti Kayla,Lokasinya strategis..tellernya ramah2,5,Diedit 3 tahun lalu
Kantor Pos Indonesia Tangerang,Nurisah Widiarti,Sangat membantu dan tempatnya strategis,5,2 tahun lalu
Kantor Pos Indonesia Tangerang,Riza Ardiansyah,Lokasinya di depan tangerang square,5,6 tahun lalu
Kantor Pos Indonesia Tangerang,Benda Langka,Suka Pending/ Cancel paket orang...,2,6 tahun lalu
Kantor Pos Indonesia Tangerang,Ina Ina,Terima kasih atas bantuan dan perhatiannya melalui telepon.,5,5 tahun lalu
Kantor Pos Indonesia Tangerang,Ananda Citrabella,Tempatnya nyaman dan pegawainya ramah dan cantik cantik,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Wawan Kurniawan,"Lengkap, cepat dan baik pelayanannnya",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,K Vin,Petugas nya ramah2,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Aryatun Atun,Pelayanan nya rama dan tempat nya nyaman,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Khae Rudin,Kantor pos tangerang oke banget...,5,4 tahun lalu
Kantor Pos Indonesia Tangerang,Elsam Faraknimella,"Pelayanan baik, cepat dan ramah",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Marchel Adisastra,"Gimana mau maju,  siang 2 uda tutup",2,7 tahun lalu
Kantor Pos Indonesia Tangerang,anisa nurkumalasari,No.telfon kantornya bahkan tidak bisa dihubungi.,2,6 tahun lalu
Kantor Pos Indonesia Tangerang,sofie azrina varisha,Ayo ke kantor pos,5,3 tahun lalu
Kantor Pos Indonesia Tangerang,Gilbert Clay,"Kantor pusat di Tangerang, pelayanan cepat dan ramah.",4,9 tahun lalu
Kantor Pos Indonesia Tangerang,Sandra Pratiwi,"Nyaman, tellernya ramah2",5,3 tahun lalu
Kantor Pos Indonesia Tangerang,ferry rukmana,"pelayanan kendor, BUMN nih ?",1,5 tahun lalu
Kantor Pos Indonesia Tangerang,tamauyab.,Di telpon untuk cari informasi susahnya bukan main,1,8 tahun lalu
